Bof_20200828
DEALID_FE	DESCRIPTION	F_ISLISTED	INSTRUMENT_FE	INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	ISIN	ISSUERID	MFAMILY	MGROUP	MTYPE	PHASE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	TYPOLOGY	PRICE_MULTIPLIER	CFI_CODE	USE_VOLATILITY_SURFACE	CUSTOM_UNIQUE_ID	BASE_PRICE_MULTIPLIER	SUMMATION_GROUP	CFI_VARIANT_NAME	INSTRUMENTNUM_FE
-1		Y	Focs	Focs	b3bbb54c-a710-11e9-ac40-a83e753839f1	US34417P1003		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	FOCS	Equity share	
-1		N	OTC SD3E c1900 DEC25 - JPM2	OTC SD3E c1900 DEC25 - JPM2 | 19 DEC 25 | C | E | 1900.0000000000	bf4cb134-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	SD3E	1	SD3E	Call	26384533
-1		Y	OPT_CERT SD3E NOV25 BDT CALL50 5Y - 4791	OPT_CERT SD3E NOV25 BDT CALL50 5Y - 4791 | 24 NOV 23 | C | E | 952.7500000000	bc1b884a-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1	MIBO0V18000	Y	MIBO0V18000	MIBO0V18000 | 16 OCT 20 | P | E | 18000.0000000000	3f038bbe-ca4e-11ea-bfb0-7047c6039bd4	IT0017263796		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		2.5	OPEICS	Y		1	FTMIB	Put	
-1		N	SD3E PUT 1650 DEC23 OTC -  STR DESK	SD3E PUT 1650 DEC23 OTC -  STR DESK | 15 DEC 23 | P | E | 1650.0000000000	bac5b96e-a3aa-11e9-9740-af4e15bd98e1			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y	SD3E	1	SD3E	Put	28002047
-1	OESX 202112 P 2500	Y	OESX 202112 P 2500	OESX 202112 P 2500 | 17 DEC 21 | P | E | 2500.0000000000	f3833fdc-1f30-11e9-a2d0-b3645e528b7a	DE000P0UE7W2		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SX5E	Put	
-1	ATL0U10	Y	ATL0U10	ATL0U10 | 18 SEP 20 | P | A | 10.0000000000	f3faf9a8-6365-11ea-98f0-5618f0b34efc	IT0016679059		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ATL	Put	
-1	PRY0I22.50	Y	PRY0I22.50	PRY0I22.50 | 18 SEP 20 | C | A | 22.5000000000	acef4e76-e2a7-11ea-88e0-76012705c10a	IT0017314441		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	PRY	Call	
-1		Y	ALLSCRIPTS-MISYS HEALTHCARE	ALLSCRIPTS-MISYS HEALTHCARE	38eb5e62-856d-11ea-b7e8-9b0947f592a0	US01988P1084		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	MDRX	Equity share	
-1		Y	COMMSCOPE HOLDING COMPANY INC	COMMSCOPE HOLDING COMPANY INC	c46170ec-56b8-11e9-b970-658c421d7d67	US20337X1090		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	COMM	Equity share	
-1		Y	0_EUR_BANK P 48.906 27 - 5609	0_EUR_BANK P 48.906 27 - 5609 | 25 MAR 27 | P | E | 48.9060000000	23ddf8e8-73f4-11ea-8b40-9f5ca9b415b9			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y	BDT_SX7E_MAR27_P90	1	SX7E	Put	
-1	RESTORBIO ORD	Y	RESTORBIO ORD	RESTORBIO ORD	5af78496-1f2e-11e9-a2d0-b3645e528b7a	US76133L1035	0G5620	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	TORC	Equity share	
-1		Y	ASGN INCORPORATD	ASGN INCORPORATD	250e09f4-514c-11e9-b8d0-ec23cf8de3db	US00191U1025		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ASGN	Equity share	
-1	IBM	Y	IBM EUR	IBM EUR	e35a3fde-1f2b-11e9-a2d0-b3645e528b7a	US4592001014	International Business Machines Corp.	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	IBM	Equity share	
-1	FCA0U12.50	Y	FCA0U12.50	FCA0U12.50 | 18 SEP 20 | P | A | 12.5000000000	8886be18-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016049980		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	FCA	Put	
-1	ALASKA AIR GROU	Y	ALASKA AIR GROUP	ALASKA AIR GROUP	5a4f8c6e-1f2e-11e9-a2d0-b3645e528b7a	US0116591092	0B5757	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ALK	Equity share	
-1	EMBRAER SA	Y	ERJ	ERJ	251801a2-514c-11e9-b8d0-ec23cf8de3db	US29082A1079		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ERJ	Equity share	
-1	UNIBAIL-RODAMCO Delisted	Y	UNIBAIL-RODAMCO Delisted	UNIBAIL-RODAMCO Delisted	e6ace0aa-20c1-11e9-ae50-47deb3124dc8	FR0000124711		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	UN 	Equity share	
-1	SAINT-GOBAIN	Y	SAINT-GOBAIN	SAINT-GOBAIN	ef9d0638-1f2a-11e9-a2d0-b3645e528b7a	FR0000125007	COMPAGNIE DE ST GOBAIN	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESVUFN	N		1	GOB	Equity share	
-1		Y	OPT_EPC ENEL JULY22 CALL CAP - 4642	OPT_EPC ENEL JULY22 CALL CAP - 4642 | 07 JUL 22 | C | E | 5.7728330000	bbf65124-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	ENEL	Call	
-1	HAL Jan1 47.5 C	Y	HAL Jan1 47.5 C	HAL Jan1 47.5 C | 15 JAN 21 | C | A | 47.5000000000	b3852e66-71a8-11e9-b410-fd402fbdbf95			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPX	Y		1	HAL	Call	
-1	OEDV 202112 P 1300	Y	OEDV 202112 P 1300	OEDV 202112 P 1300 | 17 DEC 21 | P | E | 1300.0000000000	3da28c04-61ce-11ea-bc20-eddd0e07b602	DE000C4XTRY4		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SD3E	Put	
-1	BI CW CALL ENEL 10 E 071220	Y	I06136	I06136	d3b45e7e-5211-11ea-8640-38c7f938b954	IT0005400681	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	ENEL	Call warrant	
-1	EXPEDIA ORD	Y	EXPEDI GROUP INC	EXPEDI GROUP INC	5b05a0e4-1f2e-11e9-a2d0-b3645e528b7a	US30212P3038	0A8021	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	EXPE	Equity share	
-1	UNDER ARMOUR CL	Y	Under Armour Inc	Under Armour Inc	5afba71a-1f2e-11e9-a2d0-b3645e528b7a	US9043111072	0A7932	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	UAA	Equity share	
-1		Y	OPT_SD3E JAN23 P95 - 4000	OPT_SD3E JAN23 P95 - 4000 | 27 JAN 23 | P | E | 1883.6790000000	bbb04ce2-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SD3E	Put	
-1	GIGLIO GROUP	Y	GGTV	GGTV	efa119e4-1f2a-11e9-a2d0-b3645e528b7a	IT0005122400	GIGLIO GROUP	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	GGTV	Equity share	
-1	MONCLER	Y	MONC	MONC	ef9f1bda-1f2a-11e9-a2d0-b3645e528b7a	IT0004965148	MONCLER	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	MONC	Equity share	
-1	SNP SCHNEIDER-NEUREITHER PARTNER	Y	SHF	SHF	e33e17fa-1f2b-11e9-a2d0-b3645e528b7a	DE0007203705	SNP Schneider-Neureither & Partner SE	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SHF	Equity share	
-1	BI CW CALL UNICREDIT 8,4 E 071220	Y	I06518	I06518	b3f0ad5e-90e6-11ea-b430-b3e2b66d25c3	IT0005410714	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	UCG	Call warrant	
-1	ENI2X16	Y	ENI2X16	ENI2X16 | 16 DEC 22 | P | A | 16.0000000000	989a3d5e-494d-11e9-9970-3027219c6795	IT0015463943		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ENI	Put	
-1		Y	SX7E JUL22 CALL0 BOND	SX7E JUL22 CALL0 BOND | 15 JUL 22 | C | E | .0001000000	857feb80-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX7E	Call	
-1	TERADYNE ORD	Y	TERADYNE ORD	TERADYNE ORD	5a9d8978-1f2e-11e9-a2d0-b3645e528b7a	US8807701029	0B7796	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	TER	Equity share	
-1	ROY 202112 P 22	Y	ROY 202112 P 22	ROY 202112 P 22 | 17 DEC 21 | P | A | 22.0000000000	f9e32a18-1f30-11e9-a2d0-b3645e528b7a	DE000C0K5KX8		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	ROY	Put	
-1	OESX 202512 C 3400	Y	OESX 202512 C 3400	OESX 202512 C 3400 | 19 DEC 25 | C | E | 3400.0000000000	f9532c88-1f30-11e9-a2d0-b3645e528b7a	DE000C8B8SN9		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		10	OCEICS	Y		1	SX5E	Call	
-1		Y	HOULIHAN LOKEY INC	HOULIHAN LOKEY INC	c4617f88-56b8-11e9-b970-658c421d7d67	US4415931009		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	HLI	Equity share	
-1	RUBIS	Y	RUBIS	RUBIS	6e4c860c-1f2b-11e9-a2d0-b3645e528b7a	FR0013269123	0E0528	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESVUFN	N		1	RUI	Equity share	
-1	G2L13	Y	G2L13	G2L13 | 16 DEC 22 | C | A | 13.0000000000	98160d72-494d-11e9-9970-3027219c6795	IT0015454314		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	G	Call	
-1		Y	OPT_SD3E MAR22 CATM - 3707	OPT_SD3E MAR22 CATM - 3707 | 29 MAR 22 | C | E | 1825.7100000000	bb7256e4-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1		Y	EPC SD3E NOV21 CNP 2Y FLOOR	EPC SD3E NOV21 CNP 2Y FLOOR | 16 NOV 20 | C | E | .1000000000	7dc92456-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1		Y	EPC SX6P JUL25 C0 BOND	EPC SX6P JUL25 C0 BOND | 29 JUL 25 | C | E | .0001000000	59727f60-b1c1-11e9-85a0-6c935ab61161			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX6P	Call	
-1	LHA 202012 P 6.4	Y	LHA 202012 P 6.4	LHA 202012 P 6.4 | 18 DEC 20 | P | A | 6.4000000000	911bfcca-bfe5-11e9-a4e0-9a9eeb5433c9	DE000C4BWSN5		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	LHA	Put	
-1		Y	DDAXK MAY23 CATM	DDAXK MAY23 CATM | 29 MAY 23 | C | E | 171.7200000000	7d2b2ef4-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	GSUK	Call	
-1	ATARA BIOTHERAP	Y	ATARA BIOTHERAP	ATARA BIOTHERAP	5a91bbd4-1f2e-11e9-a2d0-b3645e528b7a	US0465131078	0C0262	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ATRA	Equity share	
-1	JB HUNT TRANSPO	Y	J.B. HUNT TRAN	J.B. HUNT TRAN	5b03bf86-1f2e-11e9-a2d0-b3645e528b7a	US4456581077	0C8527	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	JBHT	Equity share	
-1	BI EUS50CPP100%CE100524	Y	I05387	I05387	af9dc2b4-ba9f-11e9-a020-091cb4b8f405	XS1981745216	BANCA IMI	Equities	Miscellaneous	Combined Instruments	0		2020-08-28	Combined Instruments	Equities	Miscellaneous		1	MCMXXX	N		1	SX5E	Composite	
-1	BAY 202112 C 76	Y	BAY 202112 C 76	BAY 202112 C 76 | 17 DEC 21 | C | A | 76.0000000000	f5dd1046-1f30-11e9-a2d0-b3645e528b7a	DE000C2E2N99		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	BAY	Call	
-1		Y	OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791	OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791 | 25 NOV 24 | C | E | 952.7500000000	bc1c464a-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1		Y	OPT_SX5E DEC21 P90 - 3624	OPT_SX5E DEC21 P90 - 3624 | 23 DEC 21 | P | E | 2982.8520000000	bb5641c0-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1	LYONDELLBASELL	Y	LYONDELLBASEL A	LYONDELLBASEL A	5a49a40c-1f2e-11e9-a2d0-b3645e528b7a	000000000000	0C9648	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	LYB	Equity share	
-1	BAY 202106 C 92	Y	BAY 202106 C 92	BAY 202106 C 92 | 18 JUN 21 | C | A | 92.0000000000	f5f70b2c-1f30-11e9-a2d0-b3645e528b7a	DE000C2F4V94		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	BAY	Call	
-1	CF INDUSTRIES H	Y	CF INDUSTRIES	CF INDUSTRIES	5a37a7f2-1f2e-11e9-a2d0-b3645e528b7a	US1252691001	0B7171	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CF	Equity share	
-1	BI CW CALL AZIMUT 22 E 010321	Y	I06396	I06396	b3b69178-90e6-11ea-b430-b3e2b66d25c3	IT0005409492	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	AZM	Call warrant	
-1	ZUORA CL A ORD	Y	ZUORA CL A ORD	ZUORA CL A ORD	5a6ba80e-1f2e-11e9-a2d0-b3645e528b7a	US98983V1061	0G8405	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ZUO	Equity share	
-1	BI CW CALL FTSE MIB 27500 E 180621	Y	I05856	I05856	405e3936-1659-11ea-b3f0-689a4e2fd020	IT0005392185	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	FTMIB	Call warrant	
-1		N	1_SASY H91.497 - OTC EPSILON	1_SASY H91.497 - OTC EPSILON | 05 AUG 21 | C | E | 91.4970000000	105273e4-d7c7-11ea-ad00-165624ea06d9			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	FR0000120578	1	SNW	Call	31121464
-1	SCHINDLER P PAR	Y	SCHINDLER PS	SCHINDLER PS	5ae5adc0-1f2e-11e9-a2d0-b3645e528b7a	CH0024638196	0A7673	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SINF	Equity share	
-1	MB0I7.40	Y	MB0I7.40	MB0I7.40 | 18 SEP 20 | C | A | 7.4000000000	3268d0d2-e5a5-11e9-80e0-42d88dbc676c	IT0016099761		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		500	OCASPS	Y		1	MB	Call	
-1		Y	SD3E NOV21 CATM	SD3E NOV21 CATM | 23 NOV 21 | C | E | 1937.7400000000	718334fc-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1		N	FTMIB L 17000 DEC20 OTC - STRD DESK	FTMIB L 17000 DEC20 OTC - STRD DESK | 18 DEC 20 | C | E | 17000.0000000000	b545033a-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	IT0003465736	1	FTMIB	Call	20717825
-1	BI CW CALL STM 26 E 070920	Y	I05967	I05967	404c4384-1659-11ea-b3f0-689a4e2fd020	IT0005393290	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	STM	Call warrant	
-1		Y	BLACKSTONE	BLACKSTONE	8f145fb2-5a1e-11e9-9030-03c8b401f856	US09260D1072		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	BX	Equity share	
-1	UCG0U6.80	Y	UCG0U6.80	UCG0U6.80 | 18 SEP 20 | P | A | 6.8000000000	c6bafc64-629c-11ea-b360-e4afb098eae1	IT0016640804		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	UCG	Put	
-1	MIBO0I20000	Y	MIBO0I20000	MIBO0I20000 | 18 SEP 20 | C | E | 20000.0000000000	882ee094-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016089218		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		2.5	OCEICS	Y		1	FTMIB	Call	
-1	FCA0U11	Y	FCA0U11	FCA0U11 | 18 SEP 20 | P | A | 11.0000000000	879ee264-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016050228		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	FCA	Put	
-1		Y	Builders FirstSource Inc	Builders FirstSource Inc	e79cf1fc-b839-11e9-a550-e965474efb15	US12008R1077		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	BLDR	Equity share	
-1	PIRC0I3.80	Y	PIRC0I3.80	PIRC0I3.80 | 18 SEP 20 | C | A | 3.8000000000	b38b85f2-de92-11e9-aa30-0f30bc25b079	IT0016091206		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		500	OCASPS	Y		1	PIRC	Call	
-1	MARATHON OIL OR	Y	MARATHON OIL	MARATHON OIL	5ad37718-1f2e-11e9-a2d0-b3645e528b7a	US5658491064	0B7071	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	MRO	Equity share	
-1	SPRINT	Y	SPRINT CORPORN EUR	SPRINT CORPORN EUR	340f1484-1f2e-11e9-a2d0-b3645e528b7a	US85207U1051	Sprint Corp.	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	S	Equity share	
-1	LHA 202012 P 10	Y	LHA 202012 P 10	LHA 202012 P 10 | 18 DEC 20 | P | A | 10.0000000000	f93dd888-1f30-11e9-a2d0-b3645e528b7a	DE000P8BL530		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	LHA	Put	
-1	THE KRFT HNZ CO	Y	THE KRFT HNZ CO USD	THE KRFT HNZ CO USD	5b057cae-1f2e-11e9-a2d0-b3645e528b7a	US5007541064	0B7737	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	KHC	Equity share	
-1		Y	ProAssurance Corp	ProAssurance Corp	a2c98358-7bbf-11e9-a0b0-a8e83bd38b5c	US74267C1062		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	PRA	Equity share	
-1		Y	Kite Realty Group Trust	Kite Realty Group Trust	2d61c6dc-5d79-11ea-23a4-aeca9a834493	US49803T3005		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	KRG	Equity share	
-1	BHP BILLITON AD	Y	BHP GRP LIMITED	BHP GRP LIMITED	5af967f2-1f2e-11e9-a2d0-b3645e528b7a	US0886061086	0D3127	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	BHP	Equity share	
-1	ENI2R16	Y	ENI2R16	ENI2R16 | 17 JUN 22 | P | A | 16.0000000000	9818d4b2-494d-11e9-9970-3027219c6795	IT0015463208		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ENI	Put	
-1		Y	OPT_SX5E DEC21 PATM - 3683	OPT_SX5E DEC21 PATM - 3683 | 21 FEB 22 | P | E | 2929.1600000000	bb6e8bd6-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1		Y	GrowGeneration	GrowGeneration	9c48cbfb-e7b3-11ea-b847-52a32f7b9b85	US39986L1098		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	GRWG	Equity share	
-1	OESB 202112 C 130	Y	OESB 202112 C 130	OESB 202112 C 130 | 17 DEC 21 | C | E | 130.0000000000	fa63cf56-1f30-11e9-a2d0-b3645e528b7a	DE000C03CUH4		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		50	OCEICS	Y		1	SX7E	Call	
-1		Y	UPWORK INC	UPWORK INC	c3a4b428-9823-11e9-a0f0-fae5843920bb	US91688F1049		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	UPWK	Equity share	
-1	BI FTMIB0,0001SLC24000E181220	Y	I05681	I05681	a3782f3c-d5e9-11e9-ba50-35a1ce420b26	IT0005383754	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWECCE	Y		1	FTMIB	Call warrant	
-1	BI CW CALL ATLANTIA 25 E 070920	Y	I05878	I05878	40770010-1659-11ea-b3f0-689a4e2fd020	IT0005392409	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	ATL	Call warrant	
-1	MIBO0X17500	Y	MIBO0X17500	MIBO0X17500 | 18 DEC 20 | P | E | 17500.0000000000	97d00d00-61d3-11ea-bc20-eddd0e07b602	IT0016614940		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		2.5	OPEICS	Y		1	FTMIB	Put	
-1	IMI - EP90 DIVDAX 31MG23	Y	EP3 DDAXK MAY23 BDT	EP3 DDAXK MAY23 BDT	341efa34-1f2e-11e9-a2d0-b3645e528b7a	XS1602583814		Equities	Miscellaneous	Combined Instruments	0		2020-08-28	Combined Instruments	Equities	Miscellaneous		1	MCMXXX	N	SARANDRIA	1	GSUK	Composite	
-1		Y	OPT_EPC ENI AUG22 CALL CAP - 4690	OPT_EPC ENI AUG22 CALL CAP - 4690 | 10 AUG 22 | C | E | 20.9300000000	bbecb502-aef5-11ea-8700-3d076c78611f			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	ENI	Call	
-1	OESX 202212 P 2400	Y	OESX 202212 P 2400	OESX 202212 P 2400 | 16 DEC 22 | P | E | 2400.0000000000	f448383c-1f30-11e9-a2d0-b3645e528b7a	DE000P0THC75		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SX5E	Put	
-1	S&P GLOBAL ORD	Y	S&P Global Inc	S&P Global Inc	5a86972c-1f2e-11e9-a2d0-b3645e528b7a	US78409V1044	0B8211	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SPGI	Equity share	
-1	ENI0X9.50	Y	ENI0X9.50	ENI0X9.50 | 18 DEC 20 | P | A | 9.5000000000	021c5766-2554-11ea-af50-2dba816f6810	IT0016340363		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ENI	Put	
-1	KANSAS CITY SOU	Y	KANSAS CITY SOU	KANSAS CITY SOU	5ab49e7e-1f2e-11e9-a2d0-b3645e528b7a	US4851703029	0C8133	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	KSU	Equity share	
-1	DBK 202012 C 10	Y	DBK 202012 C 10	DBK 202012 C 10 | 18 DEC 20 | C | A | 10.0000000000	f4d830cc-1f30-11e9-a2d0-b3645e528b7a	DE000C0UDGE7		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	DBK	Call	
-1		Y	Bright Horizons Family Solutions Inc	Bright Horizons Family Solutions Inc	5047c82f-83cc-11ea-125d-fef094397d8b	US1091941005		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	BFAM	Equity share	
-1	SAIA	Y	SAIA INC COM	SAIA INC COM	25810d50-514c-11e9-b8d0-ec23cf8de3db	US78709Y1055		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SAIA	Equity share	
-1	DANIELI & C	Y	DAN	DAN	ef9c3d52-1f2a-11e9-a2d0-b3645e528b7a	IT0000076502	DANIELI & C	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	DAN	Equity share	
