Bof_20200828
AMERICAN_EUROPEAN	CURRENCY	DEALID_FE	DELIVERY_DATE	DESCRIPTION	EXERCISE_STYLE	EXPIRY	EXPIRY_LABEL	F_CALL_PUT	F_CASH_DELIVERY	F_QUANTO	FORWARD_START_DATE	FORWARD_START_STYLE	INSTRUMENTID_FE	LAST_TRADING_DATE	LOTSIZE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	STARTDATE	STRIKE	TRADE_DATE	UNDERLYINGID	FORWARD_START_END_DATE	IS_FORWARD_START	QUANTO_CURR	NOMINAL	DIVIDENDID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID	INITIAL_PRICE	ISSUE_ID
A	EUR	-1		BAS 202012 C 64	A	2020-12-18	DEC 20	C	P			0	BAS 202012 C 64 | 18 DEC 20 | C | A | 64.0000000000		100		2020-08-28	Call	Equities	Options		64		BASF		N			BASF	f8651214-1f30-11e9-a2d0-b3645e528b7a	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	efa3354e-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		MIBO0L21000	E	2020-12-18	DEC 20	C	C			0	MIBO0L21000 | 18 DEC 20 | C | E | 21000.0000000000		2.5		2020-08-28	Call	Equities	Options		21000		FIB0I | SEP 20		N			FTSE MIB	4d99a5e8-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ISP1R0.9833X	A	2021-06-18	JUN 21	P	P			0	ISP1R0.9833X | 18 JUN 21 | P | A | .9833000000		1017		2020-08-28	Put	Equities	Options		0.9833000000000001		UBI		N			UBI	95166bb0-d54e-11ea-b420-b901a24bb0fc	ef9caf94-1f2a-11e9-a2d0-b3645e528b7a	ef9caf94-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL FERRARI 185 E 070920	E	2020-09-07	SEP 20	C	C			0	I06260		0.1		2020-08-28	Warrants Call	Equities	Rights		185		RACE		N			RACE	d38e71d2-5211-11ea-8640-38c7f938b954	ef9cb782-1f2a-11e9-a2d0-b3645e528b7a	ef9cb782-1f2a-11e9-a2d0-b3645e528b7a	0	
A	USD	-1		KHC Jan1 45.0 C	A	2021-01-15	JAN 21	C	P			0	KHC Jan1 45.0 C | 15 JAN 21 | C | A | 45.0000000000		100		2020-08-28	Call	Equities	Options		45		THE KRFT HNZ CO USD		N			THE KRFT HNZ CO USD	7de15a90-5151-11e9-b8d0-ec23cf8de3db	5b057cae-1f2e-11e9-a2d0-b3645e528b7a	5b057cae-1f2e-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-02-14	FEB 22	C	C			0	SX5E FEB22 CATM PKB | 14 FEB 22 | C | E | 3488.0800000000		1		2020-08-28	Call	Equities	Options		3488.0800000000004		FESX 202009 | SEP 20		N			ESTX 50 PR	7f33277e-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-05-29	MAY 23	P	C			0	OPT_DDAXK MAY23 PATM - 4144 | 29 MAY 23 | P | E | 171.7200000000		1		2020-08-28	Put	Equities	Options		171.72		DIVDAX PR		N			DDAXK Spot	bbc65622-9e9d-11ea-a0a0-6b77645bee53	7d16f886-5151-11e9-b8d0-ec23cf8de3db	87983700-838a-11e9-bb43-ebb3a6db3c87	0	
A	EUR	-1		SPM0I1.90	A	2020-09-18	SEP 20	C	P			0	SPM0I1.90 | 18 SEP 20 | C | A | 1.9000000000		1000		2020-08-28	Call	Equities	Options		1.9000000000000001		SPM		N			SPM	c980938c-629c-11ea-b360-e4afb098eae1	efa1b1c4-1f2a-11e9-a2d0-b3645e528b7a	efa1b1c4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-08-05	AUG 21	C	C			0	3_BAYG H60.3645 - OTC EPSILON | 05 AUG 21 | C | E | 60.3645000000		1		2020-08-28	Call	Equities	Options		60.3645		BAY		N			BAY	b40553cc-d6ef-11ea-9a70-8c74e2c4ffa0	efa18f50-1f2a-11e9-a2d0-b3645e528b7a	efa18f50-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		MOH 202106 C 400	A	2021-06-18	JUN 21	C	P			0	MOH 202106 C 400 | 18 JUN 21 | C | A | 400.0000000000		100		2020-08-28	Call	Equities	Options		400		LVMH		N			LVMH	fc33199a-1f30-11e9-a2d0-b3645e528b7a	efa01314-1f2a-11e9-a2d0-b3645e528b7a	efa01314-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-10-26	OCT 21	C	C			0	OPT_STXE OCT21 CATM - 3587 | 26 OCT 21 | C | E | 3418.2300000000		1		2020-08-28	Call	Equities	Options		3418.23		FESX 202009 | SEP 20		N			ESTX 50 PR	bb48450c-9e9d-11ea-a0a0-6b77645bee53	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2023-02-13	FEB 23	C	C			0	G FEB23 CALL 7.775 OTC - EPSILON | 13 FEB 23 | C | E | 7.7750000000		1		2020-08-28	Call	Equities	Options		7.775		G		N			G	c10306ae-7710-11e9-9400-98972329be46	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		STM0U19	A	2020-09-18	SEP 20	P	P			0	STM0U19 | 18 SEP 20 | P | A | 19.0000000000		500		2020-08-28	Put	Equities	Options		19		STM		N			STM DIVIDENDS	88aa9662-ddc9-11e9-9eb0-e7766f5ef7bc	ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	ebcbdc28-e9af-11e9-993e-529049f1f1bb	0	
E	EUR	-1			E	2022-07-15	JUL 22	P	C			0	OPT_SX7E JUL22 PATM - 3849 | 15 JUL 22 | P | E | 89.5900000000		1		2020-08-28	Put	Equities	Options		89.59		FESB 202009 | SEP 20		N			ESTX BNK PR	bb904154-9e9d-11ea-a0a0-6b77645bee53	4997fdf0-254c-11ea-af50-2dba816f6810	7d17bed8-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		VVD 202012 P 24	A	2020-12-18	DEC 20	P	P			0	VVD 202012 P 24 | 18 DEC 20 | P | A | 24.0000000000		100		2020-08-28	Put	Equities	Options		24		VVD		N			VVD	f94f0806-1f30-11e9-a2d0-b3645e528b7a	6e4612e0-1f2b-11e9-a2d0-b3645e528b7a	6e4612e0-1f2b-11e9-a2d0-b3645e528b7a	0	
E	USD	-1			E	2024-02-12	FEB 24	C	C			0	SPX FEB24 CATM | 12 FEB 24 | C | E | 2745.7300000000		1		2020-08-28	Call	Equities	Options		2745.73		EMINI S&P SEP0 | SEP 20		N			S&P 500 INDEX	8247c50a-62b4-11e9-b160-4ad6f9df0bf5	93b981ba-9645-11e9-a180-91725b79faed	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW CALL FERRARI 190 E 070920	E	2020-09-07	SEP 20	C	C			0	I05927		0.1		2020-08-28	Warrants Call	Equities	Rights		190		RACE		N			RACE	4064cfbc-1659-11ea-b3f0-689a4e2fd020	ef9cb782-1f2a-11e9-a2d0-b3645e528b7a	ef9cb782-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		G2F12	A	2022-06-17	JUN 22	C	P			0	G2F12 | 17 JUN 22 | C | A | 12.0000000000		100		2020-08-28	Call	Equities	Options		12		G		N			G	9838ff6c-494d-11e9-9970-3027219c6795	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		CNHI0L7.40	A	2020-12-18	DEC 20	C	P			0	CNHI0L7.40 | 18 DEC 20 | C | A | 7.4000000000		500		2020-08-28	Call	Equities	Options		7.4		CNHI		N			CNHI	fb639cba-382f-11ea-b980-c857a3eb4fce	efa48962-1f2a-11e9-a2d0-b3645e528b7a	efa48962-1f2a-11e9-a2d0-b3645e528b7a	0	
X	EUR	-1		BI ESUTCPP100%E271020	X	2020-10-23	OCT 20	X	C			0	EP3 SX6E OCT20 ISPB		1		2020-08-28	Combined Instruments	Equities	Miscellaneous		0		ESTX UTIL PR		N			ESTX UTIL PR	ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	1000	
A	EUR	-1		G0I14	A	2020-09-18	SEP 20	C	P			0	G0I14 | 18 SEP 20 | C | A | 14.0000000000		100		2020-08-28	Call	Equities	Options		14		G		N			G	884072aa-ddc9-11e9-9eb0-e7766f5ef7bc	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL FTSE MIB 20000 E 181220	E	2020-12-18	DEC 20	C	C			0	I06344		0.0001		2020-08-28	Warrants Call	Equities	Rights		20000		FIB0I | SEP 20		N			FTSE MIB	b3967ca8-90e6-11ea-b430-b3e2b66d25c3	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		MB0W7.80	A	2020-11-20	NOV 20	P	P			0	MB0W7.80 | 20 NOV 20 | P | A | 7.8000000000		500		2020-08-28	Put	Equities	Options		7.800000000000001		MB		N			MB	557d5ba6-e5cc-11ea-bc90-d15aa210e889	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202106 C 4000	E	2021-06-18	JUN 21	C	C			0	OESX 202106 C 4000 | 18 JUN 21 | C | E | 4000.0000000000		10		2020-08-28	Call	Equities	Options		4000		FESX 202009 | SEP 20		N			ESTX 50 PR	fc0dd6c6-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		G0X12.50	A	2020-12-18	DEC 20	P	P			0	G0X12.50 | 18 DEC 20 | P | A | 12.5000000000		100		2020-08-28	Put	Equities	Options		12.5		G		N			G	f3b10a40-59f7-11ea-9160-6c1eba12144e	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-11-17	NOV 23	C	C			0	OPT_EP3 G NOV23 CALL100 - 4776 | 17 NOV 23 | C | E | 14.4600000000		1		2020-08-28	Call	Equities	Options		14.46		G		N			G	bc2496e2-9e9d-11ea-a0a0-6b77645bee53	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		TIT1F0.54	A	2021-06-18	JUN 21	C	P			0	TIT1F0.54 | 18 JUN 21 | C | A | .5400000000		1000		2020-08-28	Call	Equities	Options		0.54		TIT		N			TIT	a060b39e-b44d-11ea-91c0-94d1ccfa987c	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-03-14	MAR 22	C	C			0	NATURGY MAR22 CALL 12.31 OTC - EPSILON | 14 MAR 22 | C | E | 12.3100000000		1		2020-08-28	Call	Equities	Options		12.309999999999999		NATURGY ENERGY		N			NATURGY ENERGY	bc51a2be-7710-11e9-9400-98972329be46	343e75d0-1f2e-11e9-a2d0-b3645e528b7a	343e75d0-1f2e-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		MIBO0X20000	E	2020-12-18	DEC 20	P	C			0	MIBO0X20000 | 18 DEC 20 | P | E | 20000.0000000000		2.5		2020-08-28	Put	Equities	Options		20000		FIB0I | SEP 20		N			FTSE MIB	4ce96dc2-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	USD	-1		IBM Jan1 200.0 C	A	2021-01-15	JAN 21	C	P			0	IBM Jan1 200.0 C | 15 JAN 21 | C | A | 200.0000000000		100		2020-08-28	Call	Equities	Options		200		IBM USD		N			IBM USD	7dc7a834-5151-11e9-b8d0-ec23cf8de3db	5a489350-1f2e-11e9-a2d0-b3645e528b7a	5a489350-1f2e-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2020-09-23	SEP 20	C	C			0	OPT_EP3 SXDP SEPT20 BDT CALL 144 - 3569 | 23 SEP 20 | C | E | 1066.7664000000		1		2020-08-28	Call	Equities	Options		1066.7664		STXE 600 HECR PR		N			STXE 600 HECR PR	bb449b82-9e9d-11ea-a0a0-6b77645bee53	7d17ee58-5151-11e9-b8d0-ec23cf8de3db	7d17ee58-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-11-26	NOV 25	C	C			0	CERT SD3E NOV25 BDT CALL50 7Y | 26 NOV 25 | C | E | 952.7500000000		1		2020-08-28	Call	Equities	Options		952.75		ESTX SD 30 PR		N			ESTX SD 30 PR	811508fa-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		DAI 202012 P 40	A	2020-12-18	DEC 20	P	P			0	DAI 202012 P 40 | 18 DEC 20 | P | A | 40.0000000000		100		2020-08-28	Put	Equities	Options		40		DAIMLER		N			DAIMLER	f4866f12-1f30-11e9-a2d0-b3645e528b7a	efa14748-1f2a-11e9-a2d0-b3645e528b7a	efa14748-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2025-02-18	FEB 25	C	C			0	OPT_EP CED SX5E FEB26 C50 6Y - 4866 | 18 FEB 25 | C | E | 1637.0000000000		1		2020-08-28	Call	Equities	Options		1637		FESX 202009 | SEP 20		N			ESTX 50 PR	bc4d2094-9e9d-11ea-a0a0-6b77645bee53	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-03-23	MAR 22	P	C			0	SX5E MAR22 P85 | 23 MAR 22 | P | E | 2848.9535000000		1		2020-08-28	Put	Equities	Options		2848.9534999999996		FESX 202009 | SEP 20		N			ESTX 50 PR	84ecac1c-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2020-09-25	SEP 20	P	C			0	OPT_EP3 G SEPT20 PUT85 - 3889 | 25 SEP 20 | P | E | 9.2820000000		1		2020-08-28	Put	Equities	Options		9.282		G		N			G	bba12d98-9e9d-11ea-a0a0-6b77645bee53	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		ENEL0L8.20	A	2020-12-18	DEC 20	C	P			0	ENEL0L8.20 | 18 DEC 20 | C | A | 8.2000000000		500		2020-08-28	Call	Equities	Options		8.200000000000001		ENEL		N			ENEL	0134066e-2554-11ea-af50-2dba816f6810	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-06-29	JUN 21	P	C			0	EPC G JUN21 PUT100 BOND IPB | 29 JUN 21 | P | E | 14.6000000000		1		2020-08-28	Put	Equities	Options		14.6		G		N			G	83c0a5f0-62b4-11e9-b160-4ad6f9df0bf5	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2026-05-27	MAY 26	C	C			0	0_EUR_SELDIV C 2042.04 26 - 5681 | 27 MAY 26 | C | E | 2042.0400000000		1		2020-08-28	Call	Equities	Options		2042.0399999999997		ESTX SD 30 PR		N			ESTX SD 30 PR	e941a41a-a3ea-11ea-a680-738491c6e588	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		G0X13	A	2020-12-18	DEC 20	P	P			0	G0X13 | 18 DEC 20 | P | A | 13.0000000000		100		2020-08-28	Put	Equities	Options		13		G		N			G	4e36da02-1f30-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL FTSE MIB 25500 E 180920	E	2020-09-18	SEP 20	C	C			0	I06078		0.0001		2020-08-28	Warrants Call	Equities	Rights		25500		FIB0I | SEP 20		N			FTSE MIB	d3db079a-5211-11ea-8640-38c7f938b954	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW PUT FTSE MIB 22500 E 180920	E	2020-09-18	SEP 20	P	C			0	I06085		0.0001		2020-08-28	Warrants Put	Equities	Rights		22500		FIB0I | SEP 20		N			FTSE MIB	d3c90568-5211-11ea-8640-38c7f938b954	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2020-10-23	OCT 20	C	C			0	SX6E OCT20 CATM | 23 OCT 20 | C | E | 251.2000000000		1		2020-08-28	Call	Equities	Options		251.2		ESTX UTIL PR		N			ESTX UTIL PR	89089e78-62b4-11e9-b160-4ad6f9df0bf5	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2020-09-11	SEP 20	C	C			0	OPT_EPC SD3E SEP24 CNP 2Y FLOOR - 4694 | 11 SEP 20 | C | E | .1000000000		1		2020-08-28	Call	Equities	Options		0.1		ESTX SD 30 PR		N			ESTX SD 30 PR	bc011cf8-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-02-11	FEB 22	C	C			0	BNP FEB22 CALL 21.065 OTC - EPSILON | 11 FEB 22 | C | E | 21.0650000000		1		2020-08-28	Call	Equities	Options		21.065		BNP		N			BNP	c10a445a-7710-11e9-9400-98972329be46	efa08740-1f2a-11e9-a2d0-b3645e528b7a	efa08740-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-12-15	DEC 23	P	P			0	ENI X12 Dec23 - OTC - STRUTT | 15 DEC 23 | P | E | 12.0000000000		1		2020-08-28	Put	Equities	Options		12		ENI		N			ENI	ead41e46-da9d-11e9-8910-ac2964590592	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		G1F13	A	2021-06-18	JUN 21	C	P			0	G1F13 | 18 JUN 21 | C | A | 13.0000000000		100		2020-08-28	Call	Equities	Options		13		G		N			G	4c11fae0-1f30-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202009 P 2900	E	2020-09-18	SEP 20	P	C			0	OESX 202009 P 2900 | 18 SEP 20 | P | E | 2900.0000000000		10		2020-08-28	Put	Equities	Options		2900		FESX 202009 | SEP 20		N			ESTX 50 PR	b87aeaa2-ddc1-11e9-9eb0-e7766f5ef7bc	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ASG5 202112 C 18	A	2021-12-16	DEC 21	C	P			0	ASG5 202112 C 18 | 16 DEC 21 | C | A | 18.0000000000		100		2020-08-28	Call	Equities	Options		18		G		N			G	f4b1bfa0-1f30-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		MIBO0L18000	E	2020-12-18	DEC 20	C	C			0	MIBO0L18000 | 18 DEC 20 | C | E | 18000.0000000000		2.5		2020-08-28	Call	Equities	Options		18000		FIB0I | SEP 20		N			FTSE MIB	4c1305a2-1f30-11e9-a2d0-b3645e528b7a	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		G0X12	A	2020-12-18	DEC 20	P	P			0	G0X12 | 18 DEC 20 | P | A | 12.0000000000		100		2020-08-28	Put	Equities	Options		12		G		N			G	4cf90548-1f30-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		SPM0J2.20	A	2020-10-16	OCT 20	C	P			0	SPM0J2.20 | 16 OCT 20 | C | A | 2.2000000000		1000		2020-08-28	Call	Equities	Options		2.2		SPM		N			SPM	47088b98-ca4e-11ea-bfb0-7047c6039bd4	efa1b1c4-1f2a-11e9-a2d0-b3645e528b7a	efa1b1c4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2020-10-15	OCT 20	P	C			0	BON OCT20 P 74  UBS | 15 OCT 20 | P | E | 2551.7120000000		1		2020-08-28	Put	Equities	Options		2551.7120000000004		FESX 202009 | SEP 20		N			ESTX 50 PR	82597dcc-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI CW PUT FTSE MIB 21000 E 180920	E	2020-09-18	SEP 20	P	C			0	I05860		0.0001		2020-08-28	Warrants Put	Equities	Rights		21000		FIB0I | SEP 20		N			FTSE MIB	40588bda-1659-11ea-b3f0-689a4e2fd020	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2025-07-08	JUL 25	C	C			0	0_DJ_HLT C 924.88 25 - 5769 | 08 JUL 25 | C | E | 924.8800000000		1		2020-08-28	Call	Equities	Options		924.88		STXE 600 HECR PR		N			STXE 600 HECR PR	298bcee2-c20e-11ea-b160-7d1a56fc20bf	7d17ee58-5151-11e9-b8d0-ec23cf8de3db	7d17ee58-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		FCA0X12	A	2020-12-18	DEC 20	P	P			0	FCA0X12 | 18 DEC 20 | P | A | 12.0000000000		500		2020-08-28	Put	Equities	Options		12		FCA		N			FCA	4cdd09ec-1f30-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-07-02	JUL 21	C	C			0	FRE G47.91 21 - OTC EPSILON | 02 JUL 21 | C | E | 47.9100000000		1		2020-08-28	Call	Equities	Options		47.910000000000004		FRESENIUS		N			FRESENIUS	3a710bb2-bd24-11ea-b0d0-9b6fd5f0ec96	ef9d0dd6-1f2a-11e9-a2d0-b3645e528b7a	ef9d0dd6-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OEXD 202012 C 127	E	2020-12-18	DEC 20	C	C			0	OEXD 202012 C 127 | 18 DEC 20 | C | E | 127.0000000000		100		2020-08-28	Call	Equities	Options		127		FEXD 202012 | DEC 20		N			FEXD 202012 | DEC 20	fa81a0d0-1f30-11e9-a2d0-b3645e528b7a	f3731ee0-1f30-11e9-a2d0-b3645e528b7a	f3731ee0-1f30-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL GENERALI ASS 14,5 E 071220	E	2020-12-07	DEC 20	C	C			0	I06370		0.1		2020-08-28	Warrants Call	Equities	Rights		14.5		G		N			G	b3f63792-90e6-11ea-b430-b3e2b66d25c3	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2024-09-09	SEP 24	C	C			0	EPC SD3E SEP24 C0 BOND | 09 SEP 24 | C | E | .0001000000		1		2020-08-28	Call	Equities	Options		0.0001		ESTX SD 30 PR		N			ESTX SD 30 PR	7b8b4426-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202012 C 3050	E	2020-12-18	DEC 20	C	C			0	OESX 202012 C 3050 | 18 DEC 20 | C | E | 3050.0000000000		10		2020-08-28	Call	Equities	Options		3050		FESX 202009 | SEP 20		N			ESTX 50 PR	f3817288-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2026-05-27	MAY 26	C	C			0	0_EUR_SELDIV C 1361.36 26 - 5681 | 27 MAY 26 | C | E | 1361.3600000000		1		2020-08-28	Call	Equities	Options		1361.36		ESTX SD 30 PR		N			ESTX SD 30 PR	e944b402-a3ea-11ea-a680-738491c6e588	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENI1X12	A	2021-12-17	DEC 21	P	P			0	ENI1X12 | 17 DEC 21 | P | A | 12.0000000000		500		2020-08-28	Put	Equities	Options		12		ENI		N			ENI	4d8dd7a4-1f30-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2020-10-15	OCT 20	C	C			0	BON OCT20 C ATM UBS | 15 OCT 20 | C | E | 3448.2600000000		1		2020-08-28	Call	Equities	Options		3448.2599999999998		FESX 202009 | SEP 20		N			ESTX 50 PR	8259a874-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202412 P 3000	E	2024-12-20	DEC 24	P	C			0	OESX 202412 P 3000 | 20 DEC 24 | P | E | 3000.0000000000		10		2020-08-28	Put	Equities	Options		3000		FESX 202009 | SEP 20		N			ESTX 50 PR	f92d6584-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
X	EUR	-1		IMI - ESXX50 19OT20	X	2020-10-15	OCT 20	X	C			0	BON SX5E OCT20 UBS		1		2020-08-28	Combined Instruments	Equities	Miscellaneous		0		FESX 202009 | SEP 20		N			ESTX 50 PR	3411a046-1f2e-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	1000	
A	EUR	-1		SGE 202012 P 31	A	2020-12-18	DEC 20	P	P			0	SGE 202012 P 31 | 18 DEC 20 | P | A | 31.0000000000		100		2020-08-28	Put	Equities	Options		31		SOC.GENERAL		N			SOC.GENERAL	e0ea89fc-39b6-11e9-aa00-490041a9bcec	efa29a76-1f2a-11e9-a2d0-b3645e528b7a	efa29a76-1f2a-11e9-a2d0-b3645e528b7a	0	
