Bof_20200828
CLEARING_CENTER_NAME	CURRENCY	DESCRIPTION	F_QDIRTY	INSTRUMENTID_FE	ISIN	ISS_DATE	ISS_NUM	ISSUERID	LOTSIZE	MKT_SETTL_TYPE	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	UNDERLYINGID_FE	DIVIDENDID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID	F_IS_ETF
	EUR	NEOSPERIENCE	0	NSP	IT0005351496	2019-02-20	0	NEOSPERIENCE	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	NSP	NSP	26f64dc4-39b6-11e9-aa00-490041a9bcec	26f64dc4-39b6-11e9-aa00-490041a9bcec	26f64dc4-39b6-11e9-aa00-490041a9bcec	N
	USD	MEDICAL PROPERT	0	MEDICAL PRPS TR	US58463J3041	2018-01-25	0	0C5943	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MEDICAL PRPS TR	MEDICAL PRPS TR	5ab7f984-1f2e-11e9-a2d0-b3645e528b7a	5ab7f984-1f2e-11e9-a2d0-b3645e528b7a	5ab7f984-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	WEST PHARM SVCS	0	WEST PHARM SVCS	US9553061055		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	WEST PHARM SVCS	WEST PHARM SVCS	2514a35e-514c-11e9-b8d0-ec23cf8de3db	2514a35e-514c-11e9-b8d0-ec23cf8de3db	2514a35e-514c-11e9-b8d0-ec23cf8de3db	N
	CHF	ADECCO N ORD	0	ADECCO	CH0012138605	2014-03-05	0	0A9030	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ADECCO	ADECCO	5b0f6dd6-1f2e-11e9-a2d0-b3645e528b7a	5b0f6dd6-1f2e-11e9-a2d0-b3645e528b7a	5b0f6dd6-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Excels	US3020811044		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Excels	Excels	2e574675-5c72-11ea-5895-a4c5179d30b5	2e574675-5c72-11ea-5895-a4c5179d30b5	2e574675-5c72-11ea-5895-a4c5179d30b5	N
	EUR	EUROTECH	0	ETH	IT0003895668	2008-11-10	0	EUROTECH	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ETH	ETH	efa3db3e-1f2a-11e9-a2d0-b3645e528b7a	efa3db3e-1f2a-11e9-a2d0-b3645e528b7a	efa3db3e-1f2a-11e9-a2d0-b3645e528b7a	N
	USD	AMERICAN EXPRES	0	AMERICAN EXPRESS USD	US0258161092	2018-01-15	0	0C9655	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AMERICAN EXPRESS USD	AMERICAN EXPRESS USD	5a4e9296-1f2e-11e9-a2d0-b3645e528b7a	5a4e9296-1f2e-11e9-a2d0-b3645e528b7a	5a4e9296-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	IBM	0	IBM USD	US4592001014	2004-09-27	0	INPAA	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	IBM USD	IBM USD	5a489350-1f2e-11e9-a2d0-b3645e528b7a	5a489350-1f2e-11e9-a2d0-b3645e528b7a	5a489350-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	SPDR HLTH CARE	0	SPDR HLTH CARE	US81369Y2090		0		1	Cash	2020-08-28	ETF	Equities	Collective investment vehicles	SPDR HLTH CARE	SPDR HLTH CARE	252714e4-514c-11e9-b8d0-ec23cf8de3db	252714e4-514c-11e9-b8d0-ec23cf8de3db	252714e4-514c-11e9-b8d0-ec23cf8de3db	Y
	EUR	ALPHABET INC A	0	ALPHABET INC A EUR	US02079K3059	2015-10-14	0	ALPHABET	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ALPHABET INC A USD	ALPHABET INC A USD	ef9e2b62-1f2a-11e9-a2d0-b3645e528b7a	5aaeba40-1f2e-11e9-a2d0-b3645e528b7a	5aaeba40-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	JUNGHEINRICH PREF	0	JUN3	DE0006219934	2017-08-11	0	Jungheinrich AG	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	JUN3	JUN3	e33d09a0-1f2b-11e9-a2d0-b3645e528b7a	e33d09a0-1f2b-11e9-a2d0-b3645e528b7a	e33d09a0-1f2b-11e9-a2d0-b3645e528b7a	N
	USD	ISH S&P GSCI COM	0	ISH S&P GSCI COM	US46428R1077		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ISH S&P GSCI COM	ISH S&P GSCI COM	24f9c2dc-514c-11e9-b8d0-ec23cf8de3db	24f9c2dc-514c-11e9-b8d0-ec23cf8de3db	24f9c2dc-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	MARR	0	MARR	IT0003428445	2008-11-10	0	MARR	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MARR	MARR	efa0c93a-1f2a-11e9-a2d0-b3645e528b7a	efa0c93a-1f2a-11e9-a2d0-b3645e528b7a	efa0c93a-1f2a-11e9-a2d0-b3645e528b7a	N
	USD		0	Osprey Technology Acquisition A	US68839R4011		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Osprey Technology Acquisition A	Osprey Technology Acquisition A	0188717a-fc90-11e9-2d5c-5ff4b45da19b	0188717a-fc90-11e9-2d5c-5ff4b45da19b	0188717a-fc90-11e9-2d5c-5ff4b45da19b	N
	USD	AVIS BUDGET GRO	0	AVIS BUDGET	US0537741052	2018-01-25	0	0C6942	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AVIS BUDGET	AVIS BUDGET	5a97940a-1f2e-11e9-a2d0-b3645e528b7a	5a97940a-1f2e-11e9-a2d0-b3645e528b7a	5a97940a-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	NTRA	US6323071042		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	NTRA	NTRA	5afdc9f9-9070-11ea-18de-19d3a4cbdab0	5afdc9f9-9070-11ea-18de-19d3a4cbdab0	5afdc9f9-9070-11ea-18de-19d3a4cbdab0	N
	USD	GP AERO SURESTE	0	Grupo Aeroportuario del Sureste SAB de CV	US40051E2028		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Grupo Aeroportuario del Sureste SAB de CV	Grupo Aeroportuario del Sureste SAB de CV	2584698c-514c-11e9-b8d0-ec23cf8de3db	2584698c-514c-11e9-b8d0-ec23cf8de3db	2584698c-514c-11e9-b8d0-ec23cf8de3db	N
	USD		0	Myr Group	US55405W1045		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Myr Group	Myr Group	70b3181c-8637-11ea-afe7-4d618829edb5	70b3181c-8637-11ea-afe7-4d618829edb5	70b3181c-8637-11ea-afe7-4d618829edb5	N
	USD	ALBEMARLE ORD	0	ALBEMARLE	US0126531013	2018-01-15	0	0C4709	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ALBEMARLE	ALBEMARLE	5a77ee84-1f2e-11e9-a2d0-b3645e528b7a	5a77ee84-1f2e-11e9-a2d0-b3645e528b7a	5a77ee84-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	RANGE RESOURCES	0	RANGE RESOURCES CORP	US75281A1097	2018-01-18	0	0C0791	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RANGE RESOURCES CORP	RANGE RESOURCES CORP	5adf14ec-1f2e-11e9-a2d0-b3645e528b7a	5adf14ec-1f2e-11e9-a2d0-b3645e528b7a	5adf14ec-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	UNIVAR SOLUTIONS	0	UNIVAR INC	US91336L1070		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	UNIVAR INC	UNIVAR INC	2516975e-514c-11e9-b8d0-ec23cf8de3db	2516975e-514c-11e9-b8d0-ec23cf8de3db	2516975e-514c-11e9-b8d0-ec23cf8de3db	N
	USD	SEMPRA ENERGY O	0	SEMPRA ENERGY	US8168511090	2018-01-18	0	0B8353	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SEMPRA ENERGY	SEMPRA ENERGY	5a771b44-1f2e-11e9-a2d0-b3645e528b7a	5a771b44-1f2e-11e9-a2d0-b3645e528b7a	5a771b44-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Parsons Corp	US70202L1026		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Parsons Corp	Parsons Corp	4ebe8d40-63c1-11ea-0d74-37ce5279179c	4ebe8d40-63c1-11ea-0d74-37ce5279179c	4ebe8d40-63c1-11ea-0d74-37ce5279179c	N
	USD		0	Materialise Nv Spon	US57667T1007		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Materialise Nv Spon	Materialise Nv Spon	131bdaf1-33ae-11ea-3e50-4399b127fdaa	131bdaf1-33ae-11ea-3e50-4399b127fdaa	131bdaf1-33ae-11ea-3e50-4399b127fdaa	N
	USD		0	Wintrust Financial	US97650W1080		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Wintrust Financial	Wintrust Financial	b3d840f5-3df4-11ea-2dcb-1a2c368101bf	b3d840f5-3df4-11ea-2dcb-1a2c368101bf	b3d840f5-3df4-11ea-2dcb-1a2c368101bf	N
	USD	ZOOM VIDEO COMM	0	ZOOM VIDEO COMM	US98980L1017	2019-05-01	0	0H7006	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ZOOM VIDEO COMM	ZOOM VIDEO COMM	14577a8e-6bd0-11e9-bc20-3be1f50484af	14577a8e-6bd0-11e9-bc20-3be1f50484af	14577a8e-6bd0-11e9-bc20-3be1f50484af	N
	EUR	ESTX CHEM PR	0	ESTX CHEM PR	EU0009658228		0		50	Cash	2020-08-28	Indices	Equities	Referential Instruments	ESTX CHEM PR	ESTX CHEM PR	7d17a380-5151-11e9-b8d0-ec23cf8de3db	7d17a380-5151-11e9-b8d0-ec23cf8de3db	7d17a380-5151-11e9-b8d0-ec23cf8de3db	N
	USD	ENERGY TRANSFER	0	ENERGY TRANSFER	US29273V1008	2018-01-25	0	0C3100	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ENERGY TRANSFER	ENERGY TRANSFER	5a657cf4-1f2e-11e9-a2d0-b3645e528b7a	5a657cf4-1f2e-11e9-a2d0-b3645e528b7a	5a657cf4-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	GENERAL MOTORS	0	GENERAL MOTORS USD	US37045V1008	2018-01-15	0	0A7973	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GENERAL MOTORS USD	GENERAL MOTORS USD	5afb7eca-1f2e-11e9-a2d0-b3645e528b7a	5afb7eca-1f2e-11e9-a2d0-b3645e528b7a	5afb7eca-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Dolby Laboratories	US25659T1079		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Dolby Laboratories	Dolby Laboratories	131af090-33ae-11ea-3e50-4399b127fdaa	131af090-33ae-11ea-3e50-4399b127fdaa	131af090-33ae-11ea-3e50-4399b127fdaa	N
	USD	CRITEO ADR REP	0	CRITEO SA	US2267181046	2018-01-15	0	0C4208	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CRITEO SA	CRITEO SA	5b256e74-1f2e-11e9-a2d0-b3645e528b7a	5b256e74-1f2e-11e9-a2d0-b3645e528b7a	5b256e74-1f2e-11e9-a2d0-b3645e528b7a	N
	GBP	HSBC HLDGS.UK	0	HSBC HLDGS.UK	GB0005405286	2006-01-13	0	HSGA	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	HSBC HLDGS.UK	HSBC HLDGS.UK	5a3eb646-1f2e-11e9-a2d0-b3645e528b7a	5a3eb646-1f2e-11e9-a2d0-b3645e528b7a	5a3eb646-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	HALLIBURTON ORD	0	HALLIBURTON CO	US4062161017	2018-01-15	0	0A8005	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	HALLIBURTON CO	HALLIBURTON CO	5a38b8e0-1f2e-11e9-a2d0-b3645e528b7a	5a38b8e0-1f2e-11e9-a2d0-b3645e528b7a	5a38b8e0-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	LIBERTY LATIN A	0	LIBERTY LATIN A	000000000000	2018-01-19	0	0G2805	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	LIBERTY LATIN A	LIBERTY LATIN A	5ad2a04a-1f2e-11e9-a2d0-b3645e528b7a	5ad2a04a-1f2e-11e9-a2d0-b3645e528b7a	5ad2a04a-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	NVIDIA	0	NVIDIA  EUR	US67066G1040	2002-01-29	0	NVIDIA	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	NVIDIA USD	NVIDIA USD	efa41658-1f2a-11e9-a2d0-b3645e528b7a	5b225612-1f2e-11e9-a2d0-b3645e528b7a	5b225612-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	AIRBUS	0	AIRBUS	NL0000235190	2002-01-29	0	AIRBUS	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AIRBUS	AIRBUS	ef9e13a2-1f2a-11e9-a2d0-b3645e528b7a	ef9e13a2-1f2a-11e9-a2d0-b3645e528b7a	ef9e13a2-1f2a-11e9-a2d0-b3645e528b7a	N
	GBP	MARKS & SP.	0	MARKS & SP.	GB0031274896	2002-03-19	0	MAPUQ	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MARKS & SP.	MARKS & SP.	5b26a8de-1f2e-11e9-a2d0-b3645e528b7a	5b26a8de-1f2e-11e9-a2d0-b3645e528b7a	5b26a8de-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	AMALGAMATED BANK	US0226631085		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AMALGAMATED BANK	AMALGAMATED BANK	7a8e1bdd-475f-11ea-df8a-9338a991efa6	7a8e1bdd-475f-11ea-df8a-9338a991efa6	7a8e1bdd-475f-11ea-df8a-9338a991efa6	N
	USD		0	RDSa USA	US7802592060		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RDSa USA	RDSa USA	375139c7-d0a2-11e9-36e9-5b62a4e74692	375139c7-d0a2-11e9-36e9-5b62a4e74692	375139c7-d0a2-11e9-36e9-5b62a4e74692	N
	EUR	REN ORD	0	REN	PTREL0AM0008	2016-04-08	0	0D7918	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	REN	REN	5a4ed9d6-1f2e-11e9-a2d0-b3645e528b7a	5a4ed9d6-1f2e-11e9-a2d0-b3645e528b7a	5a4ed9d6-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	SONOCO PROD	0	SONOCO PROD	US8354951027		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SONOCO PROD	SONOCO PROD	25114e52-514c-11e9-b8d0-ec23cf8de3db	25114e52-514c-11e9-b8d0-ec23cf8de3db	25114e52-514c-11e9-b8d0-ec23cf8de3db	N
	USD	M&T BANK ORD	0	M&T BANK CRP	US55261F1049	2018-01-18	0	0B6619	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	M&T BANK CRP	M&T BANK CRP	5b099654-1f2e-11e9-a2d0-b3645e528b7a	5b099654-1f2e-11e9-a2d0-b3645e528b7a	5b099654-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Virtus Investment Partners Inc	US92828Q1094		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Virtus Investment Partners Inc	Virtus Investment Partners Inc	b02c27e4-4690-11ea-aa30-26a51b335ab2	b02c27e4-4690-11ea-aa30-26a51b335ab2	b02c27e4-4690-11ea-aa30-26a51b335ab2	N
	EUR	TESLA	0	TESLA EUR	US88160R1014	2015-09-30	0	TESLA	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TESLA USD	TESLA USD	ef9f36a6-1f2a-11e9-a2d0-b3645e528b7a	5af4abae-1f2e-11e9-a2d0-b3645e528b7a	5af4abae-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	GVS	0	GVS	IT0005411209	2020-06-19	0	GVS	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	GVS	GVS	a7b8e0a2-b1e7-11ea-bca0-c90b3d63bb19	a7b8e0a2-b1e7-11ea-bca0-c90b3d63bb19	a7b8e0a2-b1e7-11ea-bca0-c90b3d63bb19	N
	USD	VORNADO REALTY	0	VORNADO REALTY	US9290421091	2018-01-18	0	0C6625	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	VORNADO REALTY	VORNADO REALTY	5a7f88e2-1f2e-11e9-a2d0-b3645e528b7a	5a7f88e2-1f2e-11e9-a2d0-b3645e528b7a	5a7f88e2-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	RealPage	US75606N1090		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	RealPage	RealPage	35305529-8acd-11ea-cfe1-fc522f95fe9e	35305529-8acd-11ea-cfe1-fc522f95fe9e	35305529-8acd-11ea-cfe1-fc522f95fe9e	N
	USD	TENCENT HOLDING	0	TENCENT HOLDING	US88032Q1094	2018-01-15	0	0B6384	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TENCENT HOLDING	TENCENT HOLDING	5b0fb192-1f2e-11e9-a2d0-b3645e528b7a	5b0fb192-1f2e-11e9-a2d0-b3645e528b7a	5b0fb192-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	AGILENT TECHNOL	0	AGILENT TECH	US00846U1016	2018-01-18	0	0B9515	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	AGILENT TECH	AGILENT TECH	5a6bb556-1f2e-11e9-a2d0-b3645e528b7a	5a6bb556-1f2e-11e9-a2d0-b3645e528b7a	5a6bb556-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	HANESBRANDS ORD	0	HANESBRANDS	US4103451021	2018-01-18	0	0C7803	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	HANESBRANDS	HANESBRANDS	5af5b6e8-1f2e-11e9-a2d0-b3645e528b7a	5af5b6e8-1f2e-11e9-a2d0-b3645e528b7a	5af5b6e8-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	OCEANEERING INT	0	OCEANEERING INTL	US6752321025	2018-01-25	0	0C0865	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	OCEANEERING INTL	OCEANEERING INTL	5aa1b7dc-1f2e-11e9-a2d0-b3645e528b7a	5aa1b7dc-1f2e-11e9-a2d0-b3645e528b7a	5aa1b7dc-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	ILLIMITY BANK	0	ILTY	IT0005359192	2019-03-05	0	ILLIMITY BANK	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ILTY	ILTY	35098776-3f12-11e9-9560-d01e35f8cb44	35098776-3f12-11e9-9560-d01e35f8cb44	35098776-3f12-11e9-9560-d01e35f8cb44	N
	USD		0	TRIUMPH BANCORP INC	US89679E3009		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	TRIUMPH BANCORP INC	TRIUMPH BANCORP INC	a53b2cb2-65b8-11e9-b1d0-d1631eb3ac1e	a53b2cb2-65b8-11e9-b1d0-d1631eb3ac1e	a53b2cb2-65b8-11e9-b1d0-d1631eb3ac1e	N
	EUR	ZOOPLUS	0	ZO1	DE0005111702	2017-07-18	0	zooplus AG	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ZO1	ZO1	e33ab90c-1f2b-11e9-a2d0-b3645e528b7a	e33ab90c-1f2b-11e9-a2d0-b3645e528b7a	e33ab90c-1f2b-11e9-a2d0-b3645e528b7a	N
	USD	HENRY SCHEIN OR	0	HENRY SCHEIN	US8064071025	2018-01-18	0	0B9591	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	HENRY SCHEIN	HENRY SCHEIN	5abd330e-1f2e-11e9-a2d0-b3645e528b7a	5abd330e-1f2e-11e9-a2d0-b3645e528b7a	5abd330e-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Nautilus	US63910B1026		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Nautilus	Nautilus	38e9fed2-856d-11ea-b7e8-9b0947f592a0	38e9fed2-856d-11ea-b7e8-9b0947f592a0	38e9fed2-856d-11ea-b7e8-9b0947f592a0	N
	EUR	MORGAN STANLEY	0	MORGAN STANLEY EUR	US6174464486	2007-10-12	0	Morgan Stanley	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MORGAN STANLEY USD	MORGAN STANLEY USD	e35a878c-1f2b-11e9-a2d0-b3645e528b7a	5a5d600a-1f2e-11e9-a2d0-b3645e528b7a	5a5d600a-1f2e-11e9-a2d0-b3645e528b7a	N
	CHF	STRAUMANN HOLDI	0	STRAUMANN HLD N	CH0012280076	2014-03-05	0	0A7672	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	STRAUMANN HLD N	STRAUMANN HLD N	5ae52076-1f2e-11e9-a2d0-b3645e528b7a	5ae52076-1f2e-11e9-a2d0-b3645e528b7a	5ae52076-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	BANK OZK	0	BANK OZK	US06417N1037		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BANK OZK	BANK OZK	2524dea4-514c-11e9-b8d0-ec23cf8de3db	2524dea4-514c-11e9-b8d0-ec23cf8de3db	2524dea4-514c-11e9-b8d0-ec23cf8de3db	N
	USD	LINCOLN NATIONA	0	LINCOLN NATL	US5341871094	2018-01-18	0	0C2977	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	LINCOLN NATL	LINCOLN NATL	5a735ce8-1f2e-11e9-a2d0-b3645e528b7a	5a735ce8-1f2e-11e9-a2d0-b3645e528b7a	5a735ce8-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	ZIGNAGO VETRO	0	ZV	IT0004171440	2008-11-10	0	ZIGNAGO VETRO	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ZV	ZV	efa3ff9c-1f2a-11e9-a2d0-b3645e528b7a	efa3ff9c-1f2a-11e9-a2d0-b3645e528b7a	efa3ff9c-1f2a-11e9-a2d0-b3645e528b7a	N
	EUR	EIFFAGE	0	EIFFAGE	FR0000130452	2010-10-22	0	0A8521	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	EIFFAGE	EIFFAGE	6e464698-1f2b-11e9-a2d0-b3645e528b7a	6e464698-1f2b-11e9-a2d0-b3645e528b7a	6e464698-1f2b-11e9-a2d0-b3645e528b7a	N
	EUR	BUZZI UNICEM	0	BZU	IT0001347308	2008-11-10	0	BUZZI UNICEM	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	BZU	BZU	ef9fc3a0-1f2a-11e9-a2d0-b3645e528b7a	ef9fc3a0-1f2a-11e9-a2d0-b3645e528b7a	ef9fc3a0-1f2a-11e9-a2d0-b3645e528b7a	N
	EUR	PFIZER	0	PFIZER INC EUR	US7170811035	2000-02-18	0	Pfizer Inc.	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	PFIZER INC USD	PFIZER INC USD	e35ac0e4-1f2b-11e9-a2d0-b3645e528b7a	250ed6f4-514c-11e9-b8d0-ec23cf8de3db	250ed6f4-514c-11e9-b8d0-ec23cf8de3db	N
	USD	CYMABAY THERAPE	0	CYMABAY THERAPE	US23257D1037	2018-01-25	0	0B6938	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CYMABAY THERAPE	CYMABAY THERAPE	5afd7b26-1f2e-11e9-a2d0-b3645e528b7a	5afd7b26-1f2e-11e9-a2d0-b3645e528b7a	5afd7b26-1f2e-11e9-a2d0-b3645e528b7a	N
	USD		0	Cornerstone	US21925D1090		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Cornerstone	Cornerstone	addaee74-6767-11ea-2e30-ea699f430b9a	addaee74-6767-11ea-2e30-ea699f430b9a	addaee74-6767-11ea-2e30-ea699f430b9a	N
	USD	MDC HOLDINGS OR	0	MDC HOLDINGS OR	US5526761086	2018-01-18	0	0C1083	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MDC HOLDINGS OR	MDC HOLDINGS OR	5a80fcb8-1f2e-11e9-a2d0-b3645e528b7a	5a80fcb8-1f2e-11e9-a2d0-b3645e528b7a	5a80fcb8-1f2e-11e9-a2d0-b3645e528b7a	N
	EUR	MICHELIN	0	MICHELIN	FR0000121261	2002-05-17	0	0D3059	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	MICHELIN	MICHELIN	6e45d258-1f2b-11e9-a2d0-b3645e528b7a	6e45d258-1f2b-11e9-a2d0-b3645e528b7a	6e45d258-1f2b-11e9-a2d0-b3645e528b7a	N
	USD	FTS INTL INC ORD	0	FTS INTERNATIONL	US30283W2035		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	FTS INTERNATIONL	FTS INTERNATIONL	25179b54-514c-11e9-b8d0-ec23cf8de3db	25179b54-514c-11e9-b8d0-ec23cf8de3db	25179b54-514c-11e9-b8d0-ec23cf8de3db	N
	EUR	SERI INDUSTRIAL	0	SERI	IT0005283640	2008-11-10	0	SERI INDUSTRIAL	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	SERI	SERI	efa11278-1f2a-11e9-a2d0-b3645e528b7a	efa11278-1f2a-11e9-a2d0-b3645e528b7a	efa11278-1f2a-11e9-a2d0-b3645e528b7a	N
	USD		0	Wheaton Precious Metals	CA9628791027		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Wheaton Precious Metals	Wheaton Precious Metals	a24f29d8-9b4f-11ea-01bc-667648a911b7	a24f29d8-9b4f-11ea-01bc-667648a911b7	a24f29d8-9b4f-11ea-01bc-667648a911b7	N
	USD	STATE STREET OR	0	ST STREET CP	US8574771031	2018-01-18	0	0D0071	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	ST STREET CP	ST STREET CP	5a6bd3f6-1f2e-11e9-a2d0-b3645e528b7a	5a6bd3f6-1f2e-11e9-a2d0-b3645e528b7a	5a6bd3f6-1f2e-11e9-a2d0-b3645e528b7a	N
	USD	KEYCORP ORD	0	KEYCORP NEW	US4932671088	2018-01-18	0	0C0479	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	KEYCORP NEW	KEYCORP NEW	5acdd790-1f2e-11e9-a2d0-b3645e528b7a	5acdd790-1f2e-11e9-a2d0-b3645e528b7a	5acdd790-1f2e-11e9-a2d0-b3645e528b7a	N
	HKD		0	Koolern	KYG5313A1013		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	Koolern	Koolern	70bd2a3c-8637-11ea-afe7-4d618829edb5	70bd2a3c-8637-11ea-afe7-4d618829edb5	70bd2a3c-8637-11ea-afe7-4d618829edb5	N
	USD		0	CHGG	US1630921096		0		1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CHGG	CHGG	6ddb6044-d3ac-11e9-c19e-a3fb0839f480	6ddb6044-d3ac-11e9-c19e-a3fb0839f480	6ddb6044-d3ac-11e9-c19e-a3fb0839f480	N
	EUR	CERVED GROUP	0	CERV	IT0005010423	2014-06-24	0	CERVED GROUP	1	Cash	2020-08-28	Common/Ordinary shares	Equities	Equities	CERV	CERV	efa39354-1f2a-11e9-a2d0-b3645e528b7a	efa39354-1f2a-11e9-a2d0-b3645e528b7a	efa39354-1f2a-11e9-a2d0-b3645e528b7a	N
