Bof_20200828
ASK	BID	CAPITALFACTOR	CLEANPRICE	CLOSING_ASK	CLOSING_BID	CLOSING_MID	CLOSINGPRICE_DATE	CLOSINGPRICE_TIME	CURRENCY	DIRTYPRICE	F_QDIRTY	INSTRUMENT_FE	INSTRUMENTID_FE	MARKET	MID	PVBP	REALTIME_DATE	REALTIME_TIME	REF_DATE	ROUNDFIGURES	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	SETTLEMENT_DATE	TH_PRICE_FUT	VALUATION_MODE	ZSPREAD	TBRICKS_INSTRUMENT_ID	TH_PRICE
0.059500000000000004	0.0585			0.0685	0.0685	0.0685	2020-08-28	17:15	EUR			I06400	I06400	SEDX	0.059000000000000004				2020-08-28		Warrants Call	Equities	Rights		6.42579027243321	0		b3dcac46-90e6-11ea-b430-b3e2b66d25c3	0.05583854505219828
11.549999999999999	11.54			11.440000000000001	11.440000000000001	11.440000000000001	2020-08-28	17:15	USD			ARBOR REALTY	ARBOR REALTY	XNYS	11.544999999999998				2020-08-28		Common/Ordinary shares	Equities	Equities			0		2581cdf8-514c-11e9-b8d0-ec23cf8de3db	11.544999999999998
11.05	11.040000000000001			11.045	11.045	11.045	2020-08-28	17:15	USD			SUNPOWER CORP	SUNPOWER CORP	XNAS	11.045000000000002				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b050e40-1f2e-11e9-a2d0-b3645e528b7a	11.045000000000002
15.34	15.319999999999999			15.100000000000001	15.100000000000001	15.100000000000001	2020-08-28	17:15	USD			AVYA	AVYA	XNYS	15.329999999999998				2020-08-28		Common/Ordinary shares	Equities	Equities			0		e9d7fd1b-3c5e-11ea-cb25-720df61f70a2	15.329999999999998
95.29	95.09			94.71	94.71	94.71	2020-08-28	17:15	USD			Acceleron Pharma Inc	Acceleron Pharma Inc	XNAS	95.19				2020-08-28		Common/Ordinary shares	Equities	Equities			0		b02cc425-4690-11ea-aa30-26a51b335ab2	95.19
0.0805	0.022500000000000003			0.056	0.056	0.056	2020-08-28	17:15	EUR			STM0I31	STM0I31 | 18 SEP 20 | C | A | 31.0000000000	XDMI	0.051500000000000004				2020-08-28		Call	Equities	Options		25.249226624881796	0		8c154462-01f7-11ea-ade0-0187e19062a0	0.018798065018107227
				250	250	250	2020-08-28	17:15	EUR			OESX 202412 C 3400	OESX 202412 C 3400 | 20 DEC 24 | C | E | 3400.0000000000	XEUR	308.4				2020-08-28		Call	Equities	Options		2986.427945224589	0		f92d8974-1f30-11e9-a2d0-b3645e528b7a	296.8400720977729
72.02	71.94			72.55	72.55	72.55	2020-08-28	17:15	USD			AGCO CRP	AGCO CRP	XNYS	71.97999999999999				2020-08-28		Common/Ordinary shares	Equities	Equities			0		24fe01a8-514c-11e9-b8d0-ec23cf8de3db	71.97999999999999
1300	1265			1235	1235	1235	2020-08-28	17:15	EUR			MIBO0X20000	MIBO0X20000 | 18 DEC 20 | P | E | 20000.0000000000	XDMI	1282.5				2020-08-28		Put	Equities	Options		19750.698761067702	0		4ce96dc2-1f30-11e9-a2d0-b3645e528b7a	1266.9381513194057
8.206	8.137500000000001			8.044500000000001	8.044500000000001	8.044500000000001	2020-08-28	17:15	EUR			ENI0X16	ENI0X16 | 18 DEC 20 | P | A | 16.0000000000	XDMI	8.17175				2020-08-28		Put	Equities	Options		7.845302923692798	0		4dce8f2e-1f30-11e9-a2d0-b3645e528b7a	8.164223818480338
0.1575	0.14250000000000002			0.1565	0.1565	0.1565	2020-08-28	17:15	EUR			I06471	I06471	SEDX	0.15000000000000002				2020-08-28		Warrants Call	Equities	Rights		7.437234135758297	0		b3cbcbce-90e6-11ea-b430-b3e2b66d25c3	0.15460109003769373
65.17	65.04			64.945	64.945	64.945	2020-08-28	17:15	USD			PriceSmart	PriceSmart	XNAS	65.105				2020-08-28		Common/Ordinary shares	Equities	Equities			0		e56e6f80-9137-11ea-00f0-e933d4114fb1	65.105
197.78	197.59			197.68	197.68	197.68	2020-08-28	17:15	USD			ECOLAB INC	ECOLAB INC	XNYS	197.685				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5ab9c52a-1f2e-11e9-a2d0-b3645e528b7a	197.685
0.7825000000000001	0.7345			0.728	0.728	0.728	2020-08-28	17:15	EUR			ENEL1X7.20	ENEL1X7.20 | 17 DEC 21 | P | A | 7.2000000000	XDMI	0.7585000000000001				2020-08-28		Put	Equities	Options		7.322850686540448	0		4d384b68-1f30-11e9-a2d0-b3645e528b7a	0.7589598469861258
0.2	0.0001			0.081	0.081	0.081	2020-08-28	17:15	EUR			BAMI2R0.90	BAMI2R0.90 | 17 JUN 22 | P | A | .9000000000	XDMI	0.10005				2020-08-28		Put	Equities	Options		1.3912653672508548	0		991ab768-494d-11e9-9970-3027219c6795	0.08804534054727688
1.73	1.4665000000000001			1.2305000000000001	1.2305000000000001	1.2305000000000001	2020-08-28	17:15	EUR			PRY0I22.50	PRY0I22.50 | 18 SEP 20 | C | A | 22.5000000000	XDMI	1.5982500000000002				2020-08-28		Call	Equities	Options		23.919530667206374	0		acef4e76-e2a7-11ea-88e0-76012705c10a	1.5662955223976949
0.1845	0.17200000000000001			0.17650000000000002	0.17650000000000002	0.17650000000000002	2020-08-28	17:15	EUR			ENEL0U7.60	ENEL0U7.60 | 18 SEP 20 | P | A | 7.6000000000	XDMI	0.17825000000000002				2020-08-28		Put	Equities	Options		7.642252556745058	0		87b73828-ddc9-11e9-9eb0-e7766f5ef7bc	0.17014987974994877
69.2	69.1			68.24000000000001	68.24000000000001	68.24000000000001	2020-08-28	17:15	USD			RALPH LAUREN COR	RALPH LAUREN COR	XNYS	69.15				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b001b2e-1f2e-11e9-a2d0-b3645e528b7a	69.15
25.360000000000003	25.35			25.55	25.55	25.55	2020-08-28	17:15	EUR			UPM-KYMMENE OY	UPM-KYMMENE OY	XHEL	25.355000000000004				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b2433d8-1f2e-11e9-a2d0-b3645e528b7a	25.355000000000004
52	47.8			50	50	50	2020-08-28	17:15	EUR			OESX 202206 C 4000	OESX 202206 C 4000 | 17 JUN 22 | C | E | 4000.0000000000	XEUR	49.9				2020-08-28		Call	Equities	Options		3155.585710990199	0		b6c5eb36-963f-11e9-a180-91725b79faed	46.247084483295964
0.0135	0.0001			0.0007	0.0007	0.0007	2020-08-28	17:15	EUR			BMPS0I1.90	BMPS0I1.90 | 18 SEP 20 | C | A | 1.9000000000	XDMI	0.0068				2020-08-28		Call	Equities	Options		1.45296321344191	0		88ee9a92-ddc9-11e9-9eb0-e7766f5ef7bc	0.0008448099697003113
0.029	0.0001			0.021500000000000002	0.021500000000000002	0.021500000000000002	2020-08-28	17:15	EUR			BMPS0U1.25	BMPS0U1.25 | 18 SEP 20 | P | A | 1.2500000000	XDMI	0.01455				2020-08-28		Put	Equities	Options		1.45296321344191	0		87e6a9d2-ddc9-11e9-9eb0-e7766f5ef7bc	0.01943055879196668
0.0035	0.003			0.003	0.003	0.003	2020-08-28	17:15	EUR			I05705	I05705	SEDX	0.0032500000000000003				2020-08-28		Warrants Call	Equities	Rights		7.643320544603459	0		a37b564e-d5e9-11e9-ba50-35a1ce420b26	0.0012566963908976604
0.388	0.36200000000000004			0.384	0.384	0.384	2020-08-28	17:15	EUR			UCG0X7.40	UCG0X7.40 | 18 DEC 20 | P | A | 7.4000000000	XDMI	0.375				2020-08-28		Put	Equities	Options		8.444633207820301	0		c6b57de8-629c-11ea-b360-e4afb098eae1	0.35973559996089266
0.0027				0.0035	0.0035	0.0035	2020-08-28	17:15	EUR			SRS0I0.95	SRS0I0.95 | 18 SEP 20 | C | A | .9500000000	XDMI	0.00255				2020-08-28		Call	Equities	Options		0.5936142668193849	0		02405186-209d-11ea-8b90-eb1dc31f68ee	0.0000000011333527295870878
0.38	0.3			0.44	0.44	0.44	2020-08-28	17:15	EUR			BAY 202012 C 78	BAY 202012 C 78 | 18 DEC 20 | C | A | 78.0000000000	XEUR	0.33999999999999997				2020-08-28		Call	Equities	Options		54.95079495277472	0		4df713c4-165e-11ea-b3f0-689a4e2fd020	0.19476103359068148
0.016	0.0125			0.0135	0.0135	0.0135	2020-08-28	17:15	EUR			ENEL0U6.40	ENEL0U6.40 | 18 SEP 20 | P | A | 6.4000000000	XDMI	0.01425				2020-08-28		Put	Equities	Options		7.642252556745058	0		88e05a72-ddc9-11e9-9eb0-e7766f5ef7bc	0.010206821033519393
7.65	7.15			7.1	7.1	7.1	2020-08-28	17:15	EUR			VO3 202112 P 100	VO3 202112 P 100 | 17 DEC 21 | P | A | 100.0000000000	XEUR	7.4				2020-08-28		Put	Equities	Options		132.41260886588032	0		f9ee8282-1f30-11e9-a2d0-b3645e528b7a	7.251629571612809
330.95	330.90000000000003			328.05	328.05	328.05	2020-08-28	17:15	GBP			HSBC HLDGS.UK	HSBC HLDGS.UK	XLON	330.925				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a3eb646-1f2e-11e9-a2d0-b3645e528b7a	330.925
212.92	212.81			211.03	211.03	211.03	2020-08-28	17:15	USD			VISA INC	VISA INC	XNYS	212.865				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a8e4198-1f2e-11e9-a2d0-b3645e528b7a	212.865
362.60999999999996	362.15999999999997			362.47	362.47	362.47	2020-08-28	17:15	USD			W W GRAINGER INC	W W GRAINGER INC	XNYS	362.385				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a4fac94-1f2e-11e9-a2d0-b3645e528b7a	362.385
37.015	36.9			37.75	37.75	37.75	2020-08-28	17:15	EUR			COMCAST EUR	COMCAST EUR	XETR	36.957499999999996				2020-08-28		Common/Ordinary shares	Equities	Equities			0		34373d88-1f2e-11e9-a2d0-b3645e528b7a	36.9774015
23.65	22.65			24.55	24.55	24.55	2020-08-28	17:15	EUR			VO3 202112 P 140	VO3 202112 P 140 | 17 DEC 21 | P | A | 140.0000000000	XEUR	23.15				2020-08-28		Put	Equities	Options		132.41260886588032	0		f9ee95c4-1f30-11e9-a2d0-b3645e528b7a	23.43839473426121
397	396.90000000000003			401.5	401.5	401.5	2020-08-28	17:15	SEK			ATLAS COPCO A	ATLAS COPCO A	XSTO	396.95000000000005				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5af43386-1f2e-11e9-a2d0-b3645e528b7a	396.95000000000005
43.5	43.47			43.865	43.865	43.865	2020-08-28	17:15	EUR			ISHARES MSCI WORLD MIN VOLAT UCITS ETF	ISHARES MSCI WORLD MIN VOLAT UCITS ETF	ETFP	43.485				2020-08-28		Units	Equities	Equities			0		d05e5f3c-ad5b-11e9-a010-dbedd71ff5a9	
9.064	8.8325			8.894	8.894	8.894	2020-08-28	17:15	EUR			ENI2X16	ENI2X16 | 16 DEC 22 | P | A | 16.0000000000	XDMI	8.94825				2020-08-28		Put	Equities	Options		7.1213885005746755	0		989a3d5e-494d-11e9-9970-3027219c6795	8.975778730387542
				370	370	370	2020-08-28	17:15	EUR			OESX 202612 C 3400	OESX 202612 C 3400 | 18 DEC 26 | C | E | 3400.0000000000	XEUR	355.9				2020-08-28		Call	Equities	Options		2872.3161181872597	0		f9f8d4f8-1f30-11e9-a2d0-b3645e528b7a	343.2881711421978
105.71	105.69			105.01	105.01	105.01	2020-08-28	17:15	USD			INTRCTNTL EXCHNG	INTRCTNTL EXCHNG	XNYS	105.69999999999999				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5ac9560c-1f2e-11e9-a2d0-b3645e528b7a	105.69999999999999
215.70000000000002	215.6			216	216	216	2020-08-28	17:15	GBP			INTL CONSOL AIR	INTL CONSOL AIR	XLON	215.65				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a9c99aa-1f2e-11e9-a2d0-b3645e528b7a	215.65
168.7	163.8			157.6	157.6	157.6	2020-08-28	17:15	EUR			OESX 202112 C 3500	OESX 202112 C 3500 | 17 DEC 21 | C | E | 3500.0000000000	XEUR	166.25				2020-08-28		Call	Equities	Options		3218.577745931895	0		f44903de-1f30-11e9-a2d0-b3645e528b7a	161.52377731735146
				144	144	144	2020-08-28	17:15	EUR			OESX 202312 C 3400	OESX 202312 C 3400 | 15 DEC 23 | C | E | 3400.0000000000	XEUR	277				2020-08-28		Call	Equities	Options		3055.857056624929	0		f44a0a40-1f30-11e9-a2d0-b3645e528b7a	271.5317209507459
837	828.6			805.4	805.4	805.4	2020-08-28	17:15	EUR			OESX 202012 C 2500	OESX 202012 C 2500 | 18 DEC 20 | C | E | 2500.0000000000	XEUR	832.8				2020-08-28		Call	Equities	Options		3303.7599849301655	0		f38130fc-1f30-11e9-a2d0-b3645e528b7a	827.5089848391485
50.27	50.26			49.400000000000006	49.400000000000006	49.400000000000006	2020-08-28	17:15	USD			INTEL USD	INTEL USD	XNAS	50.265				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b063c8e-1f2e-11e9-a2d0-b3645e528b7a	50.265
28.41	28.39			28.63	28.63	28.63	2020-08-28	17:15	EUR			SIGNIFY NV	SIGNIFY NV	XAMS	28.4				2020-08-28		Common/Ordinary shares	Equities	Equities			0		6e4bb768-1f2b-11e9-a2d0-b3645e528b7a	28.4
903	894.49			898.25	898.25	898.25	2020-08-28	17:15	EUR			EP3 SD3E NOV21 BDT	EP3 SD3E NOV21 BDT	ETLX	898.745				2020-08-28		Combined Instruments	Equities	Miscellaneous			0		342de68e-1f2e-11e9-a2d0-b3645e528b7a	903.3808423176408
31.900000000000002	31.86			32.35	32.35	32.35	2020-08-28	17:15	USD			HAIN CELESTIAL	HAIN CELESTIAL	XNAS	31.880000000000003				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a707abe-1f2e-11e9-a2d0-b3645e528b7a	31.880000000000003
61.919999999999995	61.709999999999994			61.290000000000006	61.290000000000006	61.290000000000006	2020-08-28	17:15	USD			BRUNSWICK CORP	BRUNSWICK CORP	XNYS	61.815				2020-08-28		Common/Ordinary shares	Equities	Equities			0		25028458-514c-11e9-b8d0-ec23cf8de3db	61.815
0.030500000000000003	0.026000000000000002			0.031	0.031	0.031	2020-08-28	17:15	EUR			TIT1X0.30	TIT1X0.30 | 17 DEC 21 | P | A | .3000000000	XDMI	0.028250000000000004				2020-08-28		Put	Equities	Options		0.39061090241844254	0		4dffe420-1f30-11e9-a2d0-b3645e528b7a	0.028756080935248174
54.09	53.980000000000004			54.199999999999996	54.199999999999996	54.199999999999996	2020-08-28	17:15	USD			Hub Group	Hub Group	XNAS	54.035000000000004				2020-08-28		Common/Ordinary shares	Equities	Equities			0		dba11f7d-e6a6-11e9-48b8-3439aa512a8c	54.035000000000004
0.2545	0.193			0.325	0.325	0.325	2020-08-28	17:15	EUR			STM0I28	STM0I28 | 18 SEP 20 | C | A | 28.0000000000	XDMI	0.22375				2020-08-28		Call	Equities	Options		25.249226624881796	0		5a27fa76-efdc-11e9-9ab0-8689671bedd1	0.15499237114783465
1.745	1.346			1.5845	1.5845	1.5845	2020-08-28	17:15	EUR			MB1L6.40	MB1L6.40 | 17 DEC 21 | C | A | 6.4000000000	XDMI	1.5455				2020-08-28		Call	Equities	Options		7.232172309967654	0		98e9e39a-494d-11e9-9970-3027219c6795	1.5635367538157798
875.26	864.76			871.26	871.26	871.26	2020-08-28	17:15	EUR			OUTPERF SD3E SEP22 BDT	OUTPERF SD3E SEP22 BDT	ETLX	870.01				2020-08-28		Combined Instruments	Equities	Miscellaneous			0		340f43f0-1f2e-11e9-a2d0-b3645e528b7a	870.1991862830034
				225.72	225.72	225.72	2020-08-28	17:15	EUR			ESTX OIL&G PR	ESTX OIL&G PR	XEUR	226				2020-08-28		Indices	Equities	Referential Instruments			0		7d17f808-5151-11e9-b8d0-ec23cf8de3db	
							2020-08-28	17:15	EUR			OESX 202512 P 3500	OESX 202512 P 3500 | 19 DEC 25 | P | E | 3500.0000000000	XEUR	895.2				2020-08-28		Put	Equities	Options		2926.2156674640587	0		f9533bce-1f30-11e9-a2d0-b3645e528b7a	871.8016213609055
974.2	963.2			971.6	971.6	971.6	2020-08-28	17:15	EUR			EPC FTMIB DEC26 FID	EPC FTMIB DEC26 FID	SEDX	968.7				2020-08-28		Combined Instruments	Equities	Miscellaneous			0		f02fc83a-3156-11ea-ad10-0fb8a94cbce7	967.6431020583897
							2020-08-28	17:15	EUR			OEDV 202312 P 1900	OEDV 202312 P 1900 | 15 DEC 23 | P | E | 1900.0000000000	XEUR	675.5				2020-08-28		Put	Equities	Options		1262.5639590084131	0		ff76b74c-1f30-11e9-a2d0-b3645e528b7a	659.0510893042442
3.696	3.5655			3.5475000000000003	3.5475000000000003	3.5475000000000003	2020-08-28	17:15	EUR			ENI1X11	ENI1X11 | 17 DEC 21 | P | A | 11.0000000000	XDMI	3.63075				2020-08-28		Put	Equities	Options		7.495978992226891	0		4d15816e-1f30-11e9-a2d0-b3645e528b7a	3.6192461284089106
				60	60	60	2020-08-28	17:15	EUR			OESX 202212 P 1700	OESX 202212 P 1700 | 16 DEC 22 | P | E | 1700.0000000000	XEUR	62.3				2020-08-28		Put	Equities	Options		3132.787192892017	0		f4488aa8-1f30-11e9-a2d0-b3645e528b7a	62.026680179265526
0.28	0.25			0.26	0.26	0.26	2020-08-28	17:15	EUR			SGE 202012 P 10	SGE 202012 P 10 | 18 DEC 20 | P | A | 10.0000000000	XEUR	0.265				2020-08-28		Put	Equities	Options		14.15046645634753	0		e0d03110-39b6-11e9-aa00-490041a9bcec	0.17222292804105538
84.07000000000001	83.99			84.43	84.43	84.43	2020-08-28	17:15	USD			LUMENTUM HOLDNGS USD	LUMENTUM HOLDNGS USD	XNAS	84.03				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5ab05922-1f2e-11e9-a2d0-b3645e528b7a	84.03
3.65	3.6470000000000002			3.71	3.71	3.71	2020-08-28	17:15	EUR			PIRC	PIRC	MTAA	3.6485000000000003				2020-08-28		Common/Ordinary shares	Equities	Equities			0		ef9c4950-1f2a-11e9-a2d0-b3645e528b7a	3.6485000000000003
				656	656	656	2020-08-28	17:15	EUR			OESX 202612 C 2900	OESX 202612 C 2900 | 18 DEC 26 | C | E | 2900.0000000000	XEUR	566.2				2020-08-28		Call	Equities	Options		2872.3161181872597	0		f9f8a3e8-1f30-11e9-a2d0-b3645e528b7a	550.5690355411755
0.8575	0.8270000000000001			0.91	0.91	0.91	2020-08-28	17:15	EUR			G0I12.50	G0I12.50 | 18 SEP 20 | C | A | 12.5000000000	XDMI	0.84225				2020-08-28		Call	Equities	Options		13.234473864457446	0		f3b52f08-59f7-11ea-9160-6c1eba12144e	0.8332117065771603
16.599999999999998	16.56			17.18	17.18	17.18	2020-08-28	17:15	USD			OMI	OMI	XNYS	16.58				2020-08-28		Common/Ordinary shares	Equities	Equities			0		e9e829bc-3c5e-11ea-cb25-720df61f70a2	16.58
226	225.8			226.3	226.3	226.3	2020-08-28	17:15	EUR			FESE 202009	FESE 202009 | SEP 20	XEUR	225.9				2020-08-28		Financial Futures	Equities	Futures		225.7306775012524	0		4998174a-254c-11ea-af50-2dba816f6810	225.7306775012524
35.57	35.559999999999995			36.160000000000004	36.160000000000004	36.160000000000004	2020-08-28	17:15	USD			KROGER CO	KROGER CO	XNYS	35.565				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5b18f8ec-1f2e-11e9-a2d0-b3645e528b7a	35.565
0.608	0.5910000000000001			0.6940000000000001	0.6940000000000001	0.6940000000000001	2020-08-28	17:15	EUR			ENEL0L7.40	ENEL0L7.40 | 18 DEC 20 | C | A | 7.4000000000	XDMI	0.5995				2020-08-28		Call	Equities	Options		7.635079098773243	0		fe834218-2553-11ea-af50-2dba816f6810	0.591999834620828
0.932	0.8460000000000001			0.49000000000000005	0.49000000000000005	0.49000000000000005	2020-08-28	17:15	EUR			STM0U25	STM0U25 | 18 SEP 20 | P | A | 25.0000000000	XDMI	0.889				2020-08-28		Put	Equities	Options		25.249226624881796	0		b2399aca-e349-11e9-8960-82c5fd908c3a	0.8443065040854659
129.20000000000002	129.1			124.2	124.2	124.2	2020-08-28	17:15	EUR			AENA/AC 10,00	AENA/AC 10,00	XMAD	129.15				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5ab12e38-1f2e-11e9-a2d0-b3645e528b7a	129.15
0.48750000000000004	0.403			0.5045000000000001	0.5045000000000001	0.5045000000000001	2020-08-28	17:15	EUR			STM0J29	STM0J29 | 16 OCT 20 | C | A | 29.0000000000	XDMI	0.44525000000000003				2020-08-28		Call	Equities	Options		25.21001415099682	0		478f7072-ca4e-11ea-bfb0-7047c6039bd4	0.39969588446139004
0.0305	0.0285			0.025	0.025	0.025	2020-08-28	17:15	EUR			I06528	I06528	SEDX	0.0295				2020-08-28		Warrants Call	Equities	Rights		8.266015484493145	0		b3e293e0-90e6-11ea-b430-b3e2b66d25c3	0.025659026720979507
170.7	170.54			173.76	173.76	173.76	2020-08-28	17:15	EUR			PAYPAL HOLDI EUR	PAYPAL HOLDI EUR	XETR	170.62				2020-08-28		Common/Ordinary shares	Equities	Equities			0		e35ab8d8-1f2b-11e9-a2d0-b3645e528b7a	170.62711650000003
4.196000000000001	4.142			4.0385	4.0385	4.0385	2020-08-28	17:15	EUR			ENI0X12	ENI0X12 | 18 DEC 20 | P | A | 12.0000000000	XDMI	4.1690000000000005				2020-08-28		Put	Equities	Options		7.845302923692798	0		4c7dfa60-1f30-11e9-a2d0-b3645e528b7a	4.1602738452230525
0.05	0.02			0.05	0.05	0.05	2020-08-28	17:15	EUR			AXA 202012 C 22	AXA 202012 C 22 | 18 DEC 20 | C | A | 22.0000000000	XEUR	0.035				2020-08-28		Call	Equities	Options		17.488566187914795	0		f46455da-1f30-11e9-a2d0-b3645e528b7a	0.02651567332205442
0.0315	0.02			0.041	0.041	0.041	2020-08-28	17:15	EUR			SRG0I4.60	SRG0I4.60 | 18 SEP 20 | C | A | 4.6000000000	XDMI	0.025750000000000002				2020-08-28		Call	Equities	Options		4.342007176078465	0		88d35020-ddc9-11e9-9eb0-e7766f5ef7bc	0.023351680187040483
34	28.4						2020-08-28	17:15	EUR			OEDV 202012 P 1250	OEDV 202012 P 1250 | 18 DEC 20 | P | E | 1250.0000000000	XEUR	31.2				2020-08-28		Put	Equities	Options		1439.3230806141278	0		0595521a-64f3-11ea-8ed0-36b1606dc9af	24.146385208636303
96.72	96.53999999999999			95.47	95.47	95.47	2020-08-28	17:15	USD			YUM! BRANDS INC	YUM! BRANDS INC	XNYS	96.63				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a7a7e38-1f2e-11e9-a2d0-b3645e528b7a	96.63
0.002	0.0013			0.0019	0.0019	0.0019	2020-08-28	17:15	EUR			I06435	I06435	SEDX	0.00165				2020-08-28		Warrants Call	Equities	Rights		7.961792233961938	0		b3f42a60-90e6-11ea-b430-b3e2b66d25c3	0.0000000006297340751386235
0.018000000000000002	0.015000000000000001			0.012	0.012	0.012	2020-08-28	17:15	EUR			TIT0K0.44	TIT0K0.44 | 20 NOV 20 | C | A | .4400000000	XDMI	0.0165				2020-08-28		Call	Equities	Options		0.4014928107978722	0		53612866-e5cc-11ea-bc90-d15aa210e889	0.015063775249904793
0.017	0.0145			0.011000000000000001	0.011000000000000001	0.011000000000000001	2020-08-28	17:15	EUR			TIT0J0.42	TIT0J0.42 | 16 OCT 20 | C | A | .4200000000	XDMI	0.01575				2020-08-28		Call	Equities	Options		0.40163948550831696	0		438cfdd2-ca4e-11ea-bfb0-7047c6039bd4	0.014530046497915741
11.1	11			11	11	11	2020-08-28	17:15	EUR			AV	AV	XAIM	11.05				2020-08-28		Common/Ordinary shares	Equities	Equities			0		1d6ec0d8-619d-11e9-b330-a3b5bfea9479	11.05
0.0016	0.0001			0.0009	0.0009	0.0009	2020-08-28	17:15	EUR			I06150	I06150	SEDX	0.0008500000000000001				2020-08-28		Warrants Call	Equities	Rights		7.840428488626263	0		d3e091a6-5211-11ea-8640-38c7f938b954	0.000005353547424486447
0.0016	0.0001			0.0009	0.0009	0.0009	2020-08-28	17:15	EUR			I06149	I06149	SEDX	0.0008500000000000001				2020-08-28		Warrants Call	Equities	Rights		7.846277073590687	0		d3cf9d74-5211-11ea-8640-38c7f938b954	0.00000005987687634659956
20.8	20.78			20.97	20.97	20.97	2020-08-28	17:15	EUR			BZU	BZU	MTAA	20.79				2020-08-28		Common/Ordinary shares	Equities	Equities			0		ef9fc3a0-1f2a-11e9-a2d0-b3645e528b7a	20.79
0.003	0.0021			0.004	0.004	0.004	2020-08-28	17:15	EUR			I06379	I06379	SEDX	0.00255				2020-08-28		Warrants Call	Equities	Rights		13.891265131593872	0		b3b9e7ce-90e6-11ea-b430-b3e2b66d25c3	0.002429739414584553
0.059500000000000004	0.0285			0.101	0.101	0.101	2020-08-28	17:15	EUR			TRN0I6.40	TRN0I6.40 | 18 SEP 20 | C | A | 6.4000000000	XDMI	0.044000000000000004				2020-08-28		Call	Equities	Options		6.1226000336874336	0		87d86890-ddc9-11e9-9eb0-e7766f5ef7bc	0.05218742282060034
10.959999999999999	10.95			10.76	10.76	10.76	2020-08-28	17:15	USD			DEVON ENERGY CORP	DEVON ENERGY CORP	XNYS	10.954999999999998				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aa78608-1f2e-11e9-a2d0-b3645e528b7a	10.954999999999998
10.5	10.49			10.450000000000001	10.450000000000001	10.450000000000001	2020-08-28	17:15	EUR			GVS	GVS	MTAA	10.495000000000001				2020-08-28		Common/Ordinary shares	Equities	Equities			0		a7b8e0a2-b1e7-11ea-bca0-c90b3d63bb19	10.495000000000001
0.0029000000000000002	0.0011			0.0017000000000000001	0.0017000000000000001	0.0017000000000000001	2020-08-28	17:15	EUR			I06226	I06226	SEDX	0.002				2020-08-28		Warrants Call	Equities	Rights		8.445681128377236	0		d3e192fe-5211-11ea-8640-38c7f938b954	0.0005897760601356211
38.64	38.57			38.5	38.5	38.5	2020-08-28	17:15	USD			Artisan Partners Asset Management Inc	Artisan Partners Asset Management Inc	XNYS	38.605000000000004				2020-08-28		Common/Ordinary shares	Equities	Equities			0		b1f0a23a-6030-11e9-8670-ae66888a0056	38.605000000000004
42.26	42.17			41.839999999999996	41.839999999999996	41.839999999999996	2020-08-28	17:15	USD			ARROWHEAD PHARM	ARROWHEAD PHARM	XNAS	42.215				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5aa41d88-1f2e-11e9-a2d0-b3645e528b7a	42.215
4				2	2	2	2020-08-28	17:15	EUR			MIBO0I24500	MIBO0I24500 | 18 SEP 20 | C | E | 24500.0000000000	XDMI	2.5				2020-08-28		Call	Equities	Options		19852.5	0		87d81962-ddc9-11e9-9eb0-e7766f5ef7bc	0.0003043996003692165
4920	4917			5012	5012	5012	2020-08-28	17:15	GBP			ASOS	ASOS	XLON	4918.5				2020-08-28		Common/Ordinary shares	Equities	Equities			0		5a7d3358-1f2e-11e9-a2d0-b3645e528b7a	4918.5
13.9	13.885			13.85	13.85	13.85	2020-08-28	17:15	EUR			ATL	ATL	MTAA	13.8925				2020-08-28		Common/Ordinary shares	Equities	Equities			0		efa0e424-1f2a-11e9-a2d0-b3645e528b7a	13.8925
0.0017000000000000001	0.0002			0.001	0.001	0.001	2020-08-28	17:15	EUR			I06498	I06498	SEDX	0.0009500000000000001				2020-08-28		Warrants Call	Equities	Rights		1.8052970279271692	0		b3ca9cea-90e6-11ea-b430-b3e2b66d25c3	0.000043779390799090526
